repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,reuse_count,has_teardown_pair,github_url,is_complete_addition
agershun/alasql,javascript,a4c1a42dc834708ef8f5f167c8a2057fbc1add2f,test/test2027.js,<anonymous>_7,mocha_before,8,11,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/a4c1a42dc834708ef8f5f167c8a2057fbc1add2f/test/test2027.js#L8-L11,1
agershun/alasql,javascript,a4c1a42dc834708ef8f5f167c8a2057fbc1add2f,test/test2027.js,<anonymous>_12,mocha_after,13,15,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/a4c1a42dc834708ef8f5f167c8a2057fbc1add2f/test/test2027.js#L13-L15,1
agershun/alasql,javascript,5217f44d4380516d07fa661345a0cc93ac402ba7,test/test490.js,<anonymous>_43,mocha_before,44,47,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/5217f44d4380516d07fa661345a0cc93ac402ba7/test/test490.js#L44-L47,1
agershun/alasql,javascript,5217f44d4380516d07fa661345a0cc93ac402ba7,test/test490.js,<anonymous>_48,mocha_after,49,51,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/5217f44d4380516d07fa661345a0cc93ac402ba7/test/test490.js#L49-L51,1
agershun/alasql,javascript,0029abebab248ffe4b2b96be685503fdbb2ede53,test/test1119.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/0029abebab248ffe4b2b96be685503fdbb2ede53/test/test1119.js#L9-L12,1
agershun/alasql,javascript,0029abebab248ffe4b2b96be685503fdbb2ede53,test/test1119.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/0029abebab248ffe4b2b96be685503fdbb2ede53/test/test1119.js#L14-L16,1
agershun/alasql,javascript,2cf087574c9d5db1ca0afab7bcbc8e2d4b59aab7,test/test2147.js,<anonymous>_5,mocha_before,6,10,5,,0,per_test,1,1,1,1,0,1,0,https://github.com/agershun/alasql/blob/2cf087574c9d5db1ca0afab7bcbc8e2d4b59aab7/test/test2147.js#L6-L10,1
agershun/alasql,javascript,088e1109b0e89c703c53609b42b6a9b4e1039102,test/test2149.js,<anonymous>_14,mocha_before,15,18,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/088e1109b0e89c703c53609b42b6a9b4e1039102/test/test2149.js#L15-L18,1
agershun/alasql,javascript,088e1109b0e89c703c53609b42b6a9b4e1039102,test/test2149.js,<anonymous>_19,mocha_after,20,25,6,,0,per_test,2,2,0,0,0,1,0,https://github.com/agershun/alasql/blob/088e1109b0e89c703c53609b42b6a9b4e1039102/test/test2149.js#L20-L25,1
agershun/alasql,javascript,8d9f37c862a831b9ff474969439b035ae775998f,test/test2169B.js,<anonymous>_9,mocha_before,10,13,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/8d9f37c862a831b9ff474969439b035ae775998f/test/test2169B.js#L10-L13,1
agershun/alasql,javascript,8d9f37c862a831b9ff474969439b035ae775998f,test/test2169B.js,<anonymous>_14,mocha_after,15,17,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/8d9f37c862a831b9ff474969439b035ae775998f/test/test2169B.js#L15-L17,1
agershun/alasql,javascript,4992fcb164ebb91b8d9555f0a8f0f90657f37d0c,test/test606-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/4992fcb164ebb91b8d9555f0a8f0f90657f37d0c/test/test606-B.js#L9-L12,1
agershun/alasql,javascript,4992fcb164ebb91b8d9555f0a8f0f90657f37d0c,test/test606-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/agershun/alasql/blob/4992fcb164ebb91b8d9555f0a8f0f90657f37d0c/test/test606-B.js#L14-L16,1
NomaDamas/k-skill,javascript,dadc5f4ffac9ee1534650654169da0d1325aea8c,packages/k-skill-rhwp/test/cli.test.js,<anonymous>_13,ava_after,14,16,3,ava,0,per_class,1,1,0,0,0,1,0,https://github.com/NomaDamas/k-skill/blob/dadc5f4ffac9ee1534650654169da0d1325aea8c/packages/k-skill-rhwp/test/cli.test.js#L14-L16,1
NomaDamas/k-skill,javascript,dadc5f4ffac9ee1534650654169da0d1325aea8c,packages/k-skill-rhwp/test/index.test.js,<anonymous>_31,ava_after,32,34,3,ava,0,per_class,1,1,0,0,0,1,0,https://github.com/NomaDamas/k-skill/blob/dadc5f4ffac9ee1534650654169da0d1325aea8c/packages/k-skill-rhwp/test/index.test.js#L32-L34,1
NomaDamas/k-skill,javascript,819be4897a06771c2b7ceb1389ae6487ce017601,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py,setUp,unittest_setup,14,18,5,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/819be4897a06771c2b7ceb1389ae6487ce017601/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py#L14-L18,1
NomaDamas/k-skill,javascript,819be4897a06771c2b7ceb1389ae6487ce017601,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py,tearDown,unittest_setup,20,22,3,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/819be4897a06771c2b7ceb1389ae6487ce017601/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py#L20-L22,1
NomaDamas/k-skill,javascript,819be4897a06771c2b7ceb1389ae6487ce017601,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py,setUp,unittest_setup,21,23,3,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/819be4897a06771c2b7ceb1389ae6487ce017601/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py#L21-L23,1
NomaDamas/k-skill,javascript,819be4897a06771c2b7ceb1389ae6487ce017601,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py,tearDown,unittest_setup,25,28,4,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/819be4897a06771c2b7ceb1389ae6487ce017601/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py#L25-L28,1
NomaDamas/k-skill,javascript,819be4897a06771c2b7ceb1389ae6487ce017601,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py,tearDown,unittest_setup,125,126,2,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/819be4897a06771c2b7ceb1389ae6487ce017601/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py#L125-L126,1
NomaDamas/k-skill,javascript,9d5b6206084fc9566977ab7bcd04ab5d278a5881,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py,setUp,unittest_setup,14,18,5,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/9d5b6206084fc9566977ab7bcd04ab5d278a5881/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py#L14-L18,1
NomaDamas/k-skill,javascript,9d5b6206084fc9566977ab7bcd04ab5d278a5881,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py,tearDown,unittest_setup,20,22,3,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/9d5b6206084fc9566977ab7bcd04ab5d278a5881/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/ansi_test.py#L20-L22,1
NomaDamas/k-skill,javascript,9d5b6206084fc9566977ab7bcd04ab5d278a5881,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py,setUp,unittest_setup,21,23,3,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/9d5b6206084fc9566977ab7bcd04ab5d278a5881/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py#L21-L23,1
NomaDamas/k-skill,javascript,9d5b6206084fc9566977ab7bcd04ab5d278a5881,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py,tearDown,unittest_setup,25,28,4,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/9d5b6206084fc9566977ab7bcd04ab5d278a5881/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py#L25-L28,1
NomaDamas/k-skill,javascript,9d5b6206084fc9566977ab7bcd04ab5d278a5881,.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py,tearDown,unittest_setup,125,126,2,unittest,0,per_test,1,2,1,0,0,0,1,https://github.com/NomaDamas/k-skill/blob/9d5b6206084fc9566977ab7bcd04ab5d278a5881/.cache/python-test-venv/lib/python3.12/site-packages/pip/_vendor/colorama/tests/initialise_test.py#L125-L126,1
andrewyng/context-hub,javascript,2259576d1f4538663de3e8be87725ce94ecb38b4,cli/test/e2e.test.js,<anonymous>_36,before_all,37,49,11,,0,per_class,2,2,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/2259576d1f4538663de3e8be87725ce94ecb38b4/cli/test/e2e.test.js#L37-L49,1
andrewyng/context-hub,javascript,2259576d1f4538663de3e8be87725ce94ecb38b4,cli/test/e2e.test.js,<anonymous>_50,after_all,51,58,8,,0,per_class,2,2,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/2259576d1f4538663de3e8be87725ce94ecb38b4/cli/test/e2e.test.js#L51-L58,1
andrewyng/context-hub,javascript,3be984bb68f46a7190b44bef813fc01df1625f30,cli/tests/lib/analytics.test.js,<anonymous>_3,before_each,4,6,3,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/3be984bb68f46a7190b44bef813fc01df1625f30/cli/tests/lib/analytics.test.js#L4-L6,1
andrewyng/context-hub,javascript,3be984bb68f46a7190b44bef813fc01df1625f30,cli/tests/lib/analytics.test.js,<anonymous>_7,after_each,8,11,4,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/3be984bb68f46a7190b44bef813fc01df1625f30/cli/tests/lib/analytics.test.js#L8-L11,1
andrewyng/context-hub,javascript,c7bf9c4f65abbac1135f49c08cf8102d3b31ebe6,cli/tests/mcp/tools.test.js,<anonymous>_204,after_each,205,207,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/c7bf9c4f65abbac1135f49c08cf8102d3b31ebe6/cli/tests/mcp/tools.test.js#L205-L207,1
andrewyng/context-hub,javascript,35293d3afd018df236a3674a67fe35faddc92369,cli/tests/lib/registry.multisource.test.js,<anonymous>_76,after_each,77,85,8,,0,per_test,3,2,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/35293d3afd018df236a3674a67fe35faddc92369/cli/tests/lib/registry.multisource.test.js#L77-L85,1
andrewyng/context-hub,javascript,b62db8e0c0679c9b51c460412419f428255034e0,cli/tests/lib/welcome.test.js,<anonymous>_17,before_each,18,21,4,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/b62db8e0c0679c9b51c460412419f428255034e0/cli/tests/lib/welcome.test.js#L18-L21,1
andrewyng/context-hub,javascript,b62db8e0c0679c9b51c460412419f428255034e0,cli/tests/lib/welcome.test.js,<anonymous>_22,after_each,23,25,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/b62db8e0c0679c9b51c460412419f428255034e0/cli/tests/lib/welcome.test.js#L23-L25,1
andrewyng/context-hub,javascript,b0fb04000d0b582cbbcdcd2f64fcdab06609015d,cli/tests/commands/search.test.js,<anonymous>_83,before_each,84,87,4,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/b0fb04000d0b582cbbcdcd2f64fcdab06609015d/cli/tests/commands/search.test.js#L84-L87,1
andrewyng/context-hub,javascript,b0fb04000d0b582cbbcdcd2f64fcdab06609015d,cli/tests/commands/search.test.js,<anonymous>_88,after_each,89,91,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/b0fb04000d0b582cbbcdcd2f64fcdab06609015d/cli/tests/commands/search.test.js#L89-L91,1
andrewyng/context-hub,javascript,b0fb04000d0b582cbbcdcd2f64fcdab06609015d,cli/tests/commands/search.test.js,<anonymous>_201,before_each,202,204,3,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/b0fb04000d0b582cbbcdcd2f64fcdab06609015d/cli/tests/commands/search.test.js#L202-L204,1
andrewyng/context-hub,javascript,175055f7e9432e4406afe1719f26f28a77cd631a,cli/tests/lib/output.test.js,<anonymous>_6,before_each,7,9,3,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/175055f7e9432e4406afe1719f26f28a77cd631a/cli/tests/lib/output.test.js#L7-L9,1
andrewyng/context-hub,javascript,175055f7e9432e4406afe1719f26f28a77cd631a,cli/tests/lib/output.test.js,<anonymous>_10,after_each,11,13,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/175055f7e9432e4406afe1719f26f28a77cd631a/cli/tests/lib/output.test.js#L11-L13,1
andrewyng/context-hub,javascript,175055f7e9432e4406afe1719f26f28a77cd631a,cli/tests/lib/output.test.js,<anonymous>_63,before_each,64,66,3,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/175055f7e9432e4406afe1719f26f28a77cd631a/cli/tests/lib/output.test.js#L64-L66,1
andrewyng/context-hub,javascript,175055f7e9432e4406afe1719f26f28a77cd631a,cli/tests/lib/output.test.js,<anonymous>_67,after_each,68,70,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/175055f7e9432e4406afe1719f26f28a77cd631a/cli/tests/lib/output.test.js#L68-L70,1
andrewyng/context-hub,javascript,175055f7e9432e4406afe1719f26f28a77cd631a,cli/tests/lib/output.test.js,<anonymous>_87,before_each,88,92,5,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/175055f7e9432e4406afe1719f26f28a77cd631a/cli/tests/lib/output.test.js#L88-L92,1
andrewyng/context-hub,javascript,175055f7e9432e4406afe1719f26f28a77cd631a,cli/tests/lib/output.test.js,<anonymous>_93,after_each,94,98,5,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/175055f7e9432e4406afe1719f26f28a77cd631a/cli/tests/lib/output.test.js#L94-L98,1
andrewyng/context-hub,javascript,88dbb01dac35bfa5b69720bc6cea214622e80e01,cli/tests/commands/feedback.test.js,<anonymous>_50,before_each,51,54,4,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/88dbb01dac35bfa5b69720bc6cea214622e80e01/cli/tests/commands/feedback.test.js#L51-L54,1
andrewyng/context-hub,javascript,88dbb01dac35bfa5b69720bc6cea214622e80e01,cli/tests/commands/feedback.test.js,<anonymous>_55,after_each,56,58,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/88dbb01dac35bfa5b69720bc6cea214622e80e01/cli/tests/commands/feedback.test.js#L56-L58,1
andrewyng/context-hub,javascript,a6555ca5487acb53d341851da57530ae9c32a86b,cli/tests/lib/annotations.test.js,<anonymous>_8,before_all,9,12,4,,0,per_class,1,1,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/a6555ca5487acb53d341851da57530ae9c32a86b/cli/tests/lib/annotations.test.js#L9-L12,1
andrewyng/context-hub,javascript,a6555ca5487acb53d341851da57530ae9c32a86b,cli/tests/lib/annotations.test.js,<anonymous>_13,after_all,14,18,5,,0,per_class,3,2,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/a6555ca5487acb53d341851da57530ae9c32a86b/cli/tests/lib/annotations.test.js#L14-L18,1
andrewyng/context-hub,javascript,a6555ca5487acb53d341851da57530ae9c32a86b,cli/tests/lib/annotations.test.js,<anonymous>_29,before_each,30,32,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/a6555ca5487acb53d341851da57530ae9c32a86b/cli/tests/lib/annotations.test.js#L30-L32,1
andrewyng/context-hub,javascript,00cc6394e718a80d8fc7f76894d046ad6d4b22ee,cli/tests/lib/identity.test.js,<anonymous>_17,before_all,18,22,5,,0,per_class,2,2,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/00cc6394e718a80d8fc7f76894d046ad6d4b22ee/cli/tests/lib/identity.test.js#L18-L22,1
andrewyng/context-hub,javascript,00cc6394e718a80d8fc7f76894d046ad6d4b22ee,cli/tests/lib/identity.test.js,<anonymous>_23,after_all,24,28,5,,0,per_class,3,2,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/00cc6394e718a80d8fc7f76894d046ad6d4b22ee/cli/tests/lib/identity.test.js#L24-L28,1
andrewyng/context-hub,javascript,00cc6394e718a80d8fc7f76894d046ad6d4b22ee,cli/tests/lib/identity.test.js,<anonymous>_29,before_each,30,37,8,,0,per_test,3,3,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/00cc6394e718a80d8fc7f76894d046ad6d4b22ee/cli/tests/lib/identity.test.js#L30-L37,1
andrewyng/context-hub,javascript,00cc6394e718a80d8fc7f76894d046ad6d4b22ee,cli/tests/lib/identity.test.js,<anonymous>_38,after_each,39,45,7,,0,per_test,3,3,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/00cc6394e718a80d8fc7f76894d046ad6d4b22ee/cli/tests/lib/identity.test.js#L39-L45,1
andrewyng/context-hub,javascript,3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b,cli/tests/lib/telemetry.test.js,<anonymous>_13,before_all,14,17,4,,0,per_class,1,1,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b/cli/tests/lib/telemetry.test.js#L14-L17,1
andrewyng/context-hub,javascript,3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b,cli/tests/lib/telemetry.test.js,<anonymous>_18,after_all,19,25,7,,0,per_class,4,3,0,0,0,2,0,https://github.com/andrewyng/context-hub/blob/3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b/cli/tests/lib/telemetry.test.js#L19-L25,1
andrewyng/context-hub,javascript,3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b,cli/tests/lib/telemetry.test.js,<anonymous>_26,before_each,27,33,7,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b/cli/tests/lib/telemetry.test.js#L27-L33,1
andrewyng/context-hub,javascript,3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b,cli/tests/lib/telemetry.test.js,<anonymous>_34,after_each,35,37,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/3f2be4dc3bd9cfe0888cd9d05d8dd36c05a5704b/cli/tests/lib/telemetry.test.js#L35-L37,1
andrewyng/context-hub,javascript,050935c7eacef25ae60db17fb17d8266d9fdc457,cli/tests/commands/annotate.test.js,<anonymous>_40,before_each,41,44,4,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/050935c7eacef25ae60db17fb17d8266d9fdc457/cli/tests/commands/annotate.test.js#L41-L44,1
andrewyng/context-hub,javascript,050935c7eacef25ae60db17fb17d8266d9fdc457,cli/tests/commands/annotate.test.js,<anonymous>_45,after_each,46,48,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/050935c7eacef25ae60db17fb17d8266d9fdc457/cli/tests/commands/annotate.test.js#L46-L48,1
andrewyng/context-hub,javascript,25381ef13506fb1739ba1e55a2ee3cf890bcafa2,cli/tests/commands/cache.test.js,<anonymous>_29,before_each,30,33,4,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/25381ef13506fb1739ba1e55a2ee3cf890bcafa2/cli/tests/commands/cache.test.js#L30-L33,1
andrewyng/context-hub,javascript,25381ef13506fb1739ba1e55a2ee3cf890bcafa2,cli/tests/commands/cache.test.js,<anonymous>_34,after_each,35,37,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/25381ef13506fb1739ba1e55a2ee3cf890bcafa2/cli/tests/commands/cache.test.js#L35-L37,1
andrewyng/context-hub,javascript,25381ef13506fb1739ba1e55a2ee3cf890bcafa2,cli/tests/commands/cache.test.js,<anonymous>_108,before_each,109,112,4,,0,per_test,1,1,0,0,0,1,1,https://github.com/andrewyng/context-hub/blob/25381ef13506fb1739ba1e55a2ee3cf890bcafa2/cli/tests/commands/cache.test.js#L109-L112,1
andrewyng/context-hub,javascript,25381ef13506fb1739ba1e55a2ee3cf890bcafa2,cli/tests/commands/cache.test.js,<anonymous>_113,after_each,114,116,3,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/25381ef13506fb1739ba1e55a2ee3cf890bcafa2/cli/tests/commands/cache.test.js#L114-L116,1
andrewyng/context-hub,javascript,d385db36db582bab83ef0f37259e6cc5f03a2375,cli/tests/commands/update.test.js,<anonymous>_34,before_each,35,45,11,,0,per_test,1,1,0,1,0,1,1,https://github.com/andrewyng/context-hub/blob/d385db36db582bab83ef0f37259e6cc5f03a2375/cli/tests/commands/update.test.js#L35-L45,1
andrewyng/context-hub,javascript,d385db36db582bab83ef0f37259e6cc5f03a2375,cli/tests/commands/update.test.js,<anonymous>_46,after_each,47,52,6,,0,per_test,1,1,0,0,0,1,0,https://github.com/andrewyng/context-hub/blob/d385db36db582bab83ef0f37259e6cc5f03a2375/cli/tests/commands/update.test.js#L47-L52,1
MultiQC/MultiQC,javascript,89a06f89de9624e68817da019783149b481d0578,tests/test_sample_renaming.py,sample_names_file,pytest_decorator,15,27,11,pytest,0,per_test,1,4,0,1,1,1,1,https://github.com/MultiQC/MultiQC/blob/89a06f89de9624e68817da019783149b481d0578/tests/test_sample_renaming.py#L15-L27,1
MultiQC/MultiQC,javascript,001f3c4e7d80667953ccde64300f8a0160408480,multiqc/modules/seqfu/test/test_stats.py,data_dir,pytest_decorator,11,13,2,pytest,0,per_test,1,2,0,0,0,3,0,https://github.com/MultiQC/MultiQC/blob/001f3c4e7d80667953ccde64300f8a0160408480/multiqc/modules/seqfu/test/test_stats.py#L11-L13,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,multiqc/modules/umicollapse/tests/test_umicollapse.py,reset_config,pytest_decorator,8,13,5,pytest,0,per_test,1,2,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/multiqc/modules/umicollapse/tests/test_umicollapse.py#L8-L13,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,multiqc/modules/umitools/tests/test_umitools.py,reset_config,pytest_decorator,7,12,5,pytest,0,per_test,1,2,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/multiqc/modules/umitools/tests/test_umitools.py#L7-L12,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,tests/test_custom_content.py,reset_config,pytest_decorator,23,30,7,pytest,0,per_test,1,2,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/tests/test_custom_content.py#L23-L30,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,tests/test_modules_run.py,reset_config,pytest_decorator,20,27,7,pytest,0,per_test,1,2,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/tests/test_modules_run.py#L20-L27,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,tests/test_plots.py,reset_config,pytest_decorator,18,38,20,pytest,0,per_test,3,4,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/tests/test_plots.py#L18-L38,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,tests/test_sample_name_cleaning.py,reset_config,pytest_decorator,13,20,7,pytest,0,per_test,1,2,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/tests/test_sample_name_cleaning.py#L13-L20,1
MultiQC/MultiQC,javascript,805ea23b3b0170a43ac46f358bf62ea9dda3a143,tests/test_search_files.py,reset_config,pytest_decorator,17,31,14,pytest,0,per_test,3,4,0,0,0,0,1,https://github.com/MultiQC/MultiQC/blob/805ea23b3b0170a43ac46f358bf62ea9dda3a143/tests/test_search_files.py#L17-L31,1
MultiQC/MultiQC,javascript,b0431fcfcc4e60ab5712048fb7f312ad510dd341,multiqc/modules/biscuit/tests/test_biscuit.py,data_dir,pytest_decorator,12,14,2,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/MultiQC/MultiQC/blob/b0431fcfcc4e60ab5712048fb7f312ad510dd341/multiqc/modules/biscuit/tests/test_biscuit.py#L12-L14,1
MultiQC/MultiQC,javascript,b0431fcfcc4e60ab5712048fb7f312ad510dd341,multiqc/modules/biscuit/tests/test_biscuit.py,mapq_table,pytest_decorator,22,24,2,pytest,0,per_test,1,2,1,0,0,1,0,https://github.com/MultiQC/MultiQC/blob/b0431fcfcc4e60ab5712048fb7f312ad510dd341/multiqc/modules/biscuit/tests/test_biscuit.py#L22-L24,1
MultiQC/MultiQC,javascript,0e160285b046c5dc53d25ad30c4a4b49c4fc7598,multiqc/modules/bases2fastq/tests/conftest.py,data_dir,pytest_decorator,10,13,3,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/MultiQC/MultiQC/blob/0e160285b046c5dc53d25ad30c4a4b49c4fc7598/multiqc/modules/bases2fastq/tests/conftest.py#L10-L13,1
MultiQC/MultiQC,javascript,0e160285b046c5dc53d25ad30c4a4b49c4fc7598,multiqc/modules/bases2fastq/tests/conftest.py,fixtures_dir,pytest_decorator,16,25,8,pytest,0,per_test,1,2,0,1,0,0,0,https://github.com/MultiQC/MultiQC/blob/0e160285b046c5dc53d25ad30c4a4b49c4fc7598/multiqc/modules/bases2fastq/tests/conftest.py#L16-L25,1
MultiQC/MultiQC,javascript,d1eea197c1efd7b9904819e3c9147ce277ddf016,tests/test_custom_configs.py,sample_data_file,pytest_decorator,13,18,5,pytest,0,per_test,1,2,1,0,0,5,0,https://github.com/MultiQC/MultiQC/blob/d1eea197c1efd7b9904819e3c9147ce277ddf016/tests/test_custom_configs.py#L13-L18,1
MultiQC/MultiQC,javascript,3592515dc7133008bb58be7c3f906e1e1959ad4a,multiqc/modules/riker/tests/test_riker.py,run_riker_module,pytest_decorator,127,139,10,pytest,0,per_test,1,3,2,1,0,12,0,https://github.com/MultiQC/MultiQC/blob/3592515dc7133008bb58be7c3f906e1e1959ad4a/multiqc/modules/riker/tests/test_riker.py#L127-L139,1
