repo_name,language,clone_url,github_id,created_at,topics,stars
umijs/sula,typescript,https://github.com/umijs/sula.git,4057279,2020-04-14,[],771
react-native-community/directory,typescript,https://github.com/react-native-community/directory.git,4057281,2017-06-23,"[""directory"", ""expo"", ""react-native"", ""react-native-macos"", ""react-native-tvos"", ""react-native-web"", ""react-native-windows"", ""registry""]",1389
avkonst/hookstate,typescript,https://github.com/avkonst/hookstate.git,4057285,2019-05-30,"[""hookstate"", ""mobx-react-alternative"", ""plugin-architecture"", ""react"", ""react-global-state"", ""react-hooks"", ""react-state"", ""react-state-management"", ""react-store"", ""redux-alternative"", ""typescript"", ""use-state""]",1659
ultimatehackingkeyboard/agent,typescript,https://github.com/ultimatehackingkeyboard/agent.git,4057288,2016-01-12,[],769
bpatrik/pigallery2,typescript,https://github.com/bpatrik/pigallery2.git,4057293,2016-03-12,"[""angular2"", ""gallery"", ""heroku"", ""node-js"", ""photo-gallery"", ""photo-gallery-website"", ""photos"", ""pigallery2"", ""raspberry-pi"", ""self-hosted""]",2228
vega/ts-json-schema-generator,typescript,https://github.com/vega/ts-json-schema-generator.git,4057294,2017-06-02,"[""compiler"", ""generator"", ""json-schema"", ""typescript""]",1711
alibaba/ali-react-table,typescript,https://github.com/alibaba/ali-react-table.git,4057295,2020-03-30,"[""react"", ""react-table"", ""table""]",928
aspida/aspida,typescript,https://github.com/aspida/aspida.git,4057299,2019-10-05,"[""http-client"", ""typescript""]",994
murhafsousli/ngx-gallery,typescript,https://github.com/murhafsousli/ngx-gallery.git,4057301,2016-08-29,"[""angular"", ""carousel"", ""gallery"", ""iframe"", ""image"", ""lightbox"", ""modal"", ""slideshow"", ""video"", ""youtube""]",636
golevelup/nestjs,typescript,https://github.com/golevelup/nestjs.git,4057302,2019-01-26,"[""event-management"", ""express"", ""graphql"", ""hacktoberfest"", ""hasura"", ""javascript"", ""microservices"", ""nestjs"", ""nodejs"", ""plugins"", ""rabbitmq"", ""typescript"", ""webhooks""]",2729
pnp/sp-dev-fx-extensions,typescript,https://github.com/pnp/sp-dev-fx-extensions.git,4057306,2017-06-01,"[""angularjs"", ""hacktoberfest"", ""react"", ""sharepoint-extensions"", ""sharepoint-framework"", ""sharepoint-page""]",701
relay-tools/relay-hooks,typescript,https://github.com/relay-tools/relay-hooks.git,4057308,2019-05-18,"[""graphql"", ""hooks"", ""react"", ""react-hooks"", ""refetch"", ""relay-hooks"", ""relay-modern"", ""ssr"", ""suspense"", ""usefragment"", ""usemutation"", ""usequery""]",552
dmtrkovalenko/date-io,typescript,https://github.com/dmtrkovalenko/date-io.git,4057318,2018-10-30,"[""date"", ""date-fns"", ""datetime"", ""dayjs"", ""hacktoberfest"", ""luxon"", ""moment""]",736
react-component/field-form,typescript,https://github.com/react-component/field-form.git,4057321,2019-06-05,"[""ant-design"", ""antd"", ""javascript"", ""react"", ""react-component""]",1025
murhafsousli/ngx-scrollbar,typescript,https://github.com/murhafsousli/ngx-scrollbar.git,4057322,2017-11-07,"[""angular"", ""bars"", ""ngx-scrollbar"", ""scroll"", ""scrollbar"", ""smooth"", ""smooth-scrolling""]",655
pixiv/three-vrm,typescript,https://github.com/pixiv/three-vrm.git,4057323,2019-06-04,"[""3d"", ""avatar"", ""gltf"", ""threejs"", ""vrm"", ""webgl""]",2000
wovalle/fireorm,typescript,https://github.com/wovalle/fireorm.git,4057333,2019-01-08,"[""firebase"", ""firebase-firestore"", ""firestore"", ""google-firebase"", ""orm-framework"", ""typescript"", ""typescript-orm"", ""willy-im""]",539
udevbe/greenfield,typescript,https://github.com/udevbe/greenfield.git,4057340,2017-02-08,"[""browser"", ""browser-wayland-compositor"", ""greenfield"", ""html5"", ""javascript"", ""remote-desktop"", ""wayland""]",1131
theajack/cnchar,typescript,https://github.com/theajack/cnchar.git,4057347,2020-04-05,"[""chinese-characters"", ""draw"", ""pinyin"", ""speak"", ""spell-stroke"", ""voice-recognition""]",3041
sereneblue/chameleon,typescript,https://github.com/sereneblue/chameleon.git,4057351,2018-06-17,"[""browser-fingerprint"", ""firefox"", ""firefox-quantum"", ""firefox-webextension"", ""privacy"", ""privacy-extension"", ""webextension""]",656
milesj/emojibase,typescript,https://github.com/milesj/emojibase.git,4057359,2017-04-13,"[""emoji"", ""emoji-database"", ""emoji-db"", ""emojibase"", ""emojibase-data"", ""emojibase-regex"", ""unicode-technical-standard""]",602
getstream/stream-chat-react-native,typescript,https://github.com/getstream/stream-chat-react-native.git,4057366,2019-03-28,"[""chat"", ""chat-api"", ""chat-app"", ""chat-application"", ""chat-sdk"", ""messaging-app"", ""react-native"", ""react-native-app"", ""react-native-chat"", ""react-native-component""]",1169
remorses/genql,typescript,https://github.com/remorses/genql.git,4057380,2020-05-14,[],967
nartc/mapper,typescript,https://github.com/nartc/mapper.git,4057386,2019-10-31,"[""automapper"", ""hacktoberfest"", ""hacktoberfest-accepted"", ""javascript"", ""mapper"", ""nodejs"", ""nx"", ""typescript""]",1006
danchitnis/webgl-plot,typescript,https://github.com/danchitnis/webgl-plot.git,4057390,2019-08-31,"[""2d"", ""embedded"", ""high-performance"", ""opengl"", ""plotting"", ""realtime"", ""waveform"", ""webgl"", ""webgl-plot""]",652
rjwats/esp8266-react,typescript,https://github.com/rjwats/esp8266-react.git,4057395,2018-02-26,"[""esp32"", ""esp8266"", ""iot"", ""mqtt"", ""ota-updates"", ""platformio"", ""react"", ""websockets"", ""wifi-connection"", ""wifi-settings""]",510
ferdikoomen/openapi-typescript-codegen,typescript,https://github.com/ferdikoomen/openapi-typescript-codegen.git,4057408,2019-11-05,"[""angular"", ""axios"", ""codegen"", ""generator"", ""javascript"", ""nodejs"", ""openapi"", ""swagger"", ""typescript""]",3369
supabase/postgrest-js,typescript,https://github.com/supabase/postgrest-js.git,4057427,2020-01-27,"[""postgrest"", ""supabase""]",1228
netristv/ws-scrcpy,typescript,https://github.com/netristv/ws-scrcpy.git,4057449,2019-06-07,"[""android"", ""browser"", ""control"", ""javascript"", ""mirroring"", ""mobile"", ""phone"", ""remote"", ""remote-control"", ""scrcpy"", ""screen"", ""typescript"", ""websocket""]",2478
akosbalasko/yarle,typescript,https://github.com/akosbalasko/yarle.git,4057453,2018-10-06,"[""converter"", ""desktop-application"", ""electron-app"", ""enex"", ""enex-files"", ""evernote"", ""evernote-enex"", ""evernote-export"", ""evernote-markup-language"", ""evernote-to-logseq"", ""logseq"", ""markdown"", ""markdown-converter"", ""metadata"", ""note-taking"", ""obsidian"", ""obsidian-md"", ""ultimate-converter"", ""zero-install"", ""zettelkasten""]",1684
ajayyy/sponsorblockserver,typescript,https://github.com/ajayyy/sponsorblockserver.git,4057466,2019-07-09,"[""hacktoberfest"", ""sponsorblock"", ""sponsored-segments"", ""youtube""]",1037
bennycode/trading-signals,typescript,https://github.com/bennycode/trading-signals.git,4057525,2020-05-28,"[""analysis"", ""cryptotrading"", ""dema"", ""dma"", ""ema"", ""financial"", ""financial-analysis"", ""hacktoberfest"", ""indicator"", ""macd"", ""roc"", ""rsi"", ""signals"", ""sma"", ""smma"", ""technical-analysis"", ""technical-indicators"", ""trading"", ""trading-signals"", ""typescript""]",964
jnsmalm/pixi3d,typescript,https://github.com/jnsmalm/pixi3d.git,4057592,2019-10-03,"[""3d"", ""javascript-library"", ""pixijs"", ""renderer"", ""typescript"", ""webgl""]",735
pokeclicker/pokeclicker,typescript,https://github.com/pokeclicker/pokeclicker.git,4057598,2017-06-22,"[""game"", ""hacktoberfest"", ""javascript""]",697
discordjs/discord-api-types,typescript,https://github.com/discordjs/discord-api-types.git,4057607,2020-08-02,"[""deno"", ""discord"", ""discord-api"", ""discord-bot"", ""discordjs"", ""gateway"", ""hacktoberfest"", ""rest"", ""typescript"", ""typings""]",618
ebkr/r2modmanplus,typescript,https://github.com/ebkr/r2modmanplus.git,4057611,2019-11-24,"[""content-warning"", ""core-keeper"", ""dyson-sphere-program"", ""for-the-king"", ""gtfo"", ""h3vr"", ""lethal-company"", ""mechanica"", ""mod-manager"", ""modding"", ""muck"", ""northstar"", ""outward"", ""risk-of-rain-2"", ""rounds"", ""subnautica"", ""talespire"", ""titanfall-2"", ""valheim""]",2115
optuna/optuna-dashboard,typescript,https://github.com/optuna/optuna-dashboard.git,4057623,2020-10-24,"[""dashboard"", ""hyperparameter-optimization"", ""optuna""]",775
bytedance/garfish,typescript,https://github.com/bytedance/garfish.git,4057643,2020-12-21,[],651
experiencelovelace/ha-floorplan,typescript,https://github.com/experiencelovelace/ha-floorplan.git,4057777,2019-05-24,"[""floorplan"", ""homeassistant"", ""lovelace-card"", ""lovelace-floorplan"", ""panel""]",1561
4gray/iptvnator,typescript,https://github.com/4gray/iptvnator.git,4058172,2019-10-06,"[""chromeos"", ""electron"", ""epg"", ""fair-source"", ""iptv"", ""iptv-m3u"", ""iptv-player"", ""iptv-player-application"", ""linux"", ""m3u"", ""m3u8"", ""macos"", ""player"", ""player-video"", ""playlist"", ""pwa"", ""snap"", ""tv"", ""video"", ""xtream-codes""]",6502
abagames/crisp-game-lib,typescript,https://github.com/abagames/crisp-game-lib.git,4058196,2019-12-08,"[""game-development""]",641
zxcvbn-ts/zxcvbn,typescript,https://github.com/zxcvbn-ts/zxcvbn.git,4058243,2019-12-06,"[""hacktoberfest"", ""password"", ""password-strength""]",1183
akveo/ngx-admin,typescript,https://github.com/akveo/ngx-admin.git,4070830,2016-05-25,"[""admin"", ""admin-dashboard"", ""admin-template"", ""admin-ui"", ""angular-dashboard-template"", ""angular10"", ""angular2"", ""angular9"", ""bootstrap4"", ""dashboard"", ""framework"", ""material-theme"", ""ng2"", ""ng2-admin"", ""ngx-admin"", ""responsive"", ""sass"", ""theme"", ""typescript"", ""webpack""]",25195
akveo/nebular,typescript,https://github.com/akveo/nebular.git,4070836,2017-09-20,"[""akveo"", ""angular"", ""angular-cli"", ""angular-components"", ""angular2"", ""angular4"", ""angular5"", ""angular6"", ""angular7"", ""authentication"", ""modular"", ""multitheme"", ""nebular-modules"", ""ngx-admin"", ""sass"", ""theme"", ""typescript"", ""ui"", ""ui-kit"", ""webpack""]",8138
caprover/caprover,typescript,https://github.com/caprover/caprover.git,4070838,2017-10-25,"[""aws"", ""azure"", ""caprover"", ""captainduckduck"", ""containers"", ""deployment"", ""digitalocean"", ""docker"", ""docker-swarm"", ""heroku"", ""nginx"", ""nginx-docker"", ""node"", ""node-js"", ""nodejs"", ""paas"", ""php"", ""python"", ""webserver""]",15035
type-challenges/type-challenges,typescript,https://github.com/type-challenges/type-challenges.git,4070845,2020-07-23,"[""challenges"", ""type"", ""type-system"", ""typescript""]",48096
liskhq/lisk-sdk,typescript,https://github.com/liskhq/lisk-sdk.git,4070846,2016-02-01,"[""blockchain"", ""command-line"", ""framework"", ""javascript"", ""lisk"", ""sdk"", ""typescipt"", ""typescript""]",2731
pmndrs/jotai,typescript,https://github.com/pmndrs/jotai.git,4070847,2020-08-11,"[""atomic"", ""hacktoberfest"", ""management"", ""react"", ""state""]",21194
ant-design/ant-design-mobile-rn,typescript,https://github.com/ant-design/ant-design-mobile-rn.git,4070850,2018-05-02,"[""android"", ""antd-mobile"", ""ios"", ""javascript"", ""react"", ""react-native"", ""typescript""]",3322
colinhacks/zod,typescript,https://github.com/colinhacks/zod.git,4070851,2020-03-07,"[""runtime-validation"", ""schema-validation"", ""static-types"", ""type-inference"", ""typescript""]",43201
jest-community/vscode-jest,typescript,https://github.com/jest-community/vscode-jest.git,4070853,2016-10-09,"[""jest"", ""vscode"", ""vscode-extension""]",2898
microsoft/webtemplatestudio,typescript,https://github.com/microsoft/webtemplatestudio.git,4070856,2019-01-29,"[""vscode-extension""]",2006
vue-styleguidist/vue-styleguidist,typescript,https://github.com/vue-styleguidist/vue-styleguidist.git,4070857,2017-06-11,"[""design-system"", ""doc"", ""documentation"", ""markdown"", ""parser"", ""style-guide"", ""styleguide"", ""vue"", ""vue-components"", ""vuejs""]",2496
getmeli/meli,typescript,https://github.com/getmeli/meli.git,4070858,2020-11-30,[],2292
bcherny/json-schema-to-typescript,typescript,https://github.com/bcherny/json-schema-to-typescript.git,4070862,2016-03-22,"[""json-schema"", ""typescript""]",3161
faastjs/faast.js,typescript,https://github.com/faastjs/faast.js.git,4070867,2018-05-08,"[""batch"", ""batch-processing"", ""faas"", ""javascript"", ""library"", ""serverless"", ""typescript""]",1483
hensm/fx_cast,typescript,https://github.com/hensm/fx_cast.git,4070869,2018-06-08,"[""chromecast"", ""firefox"", ""firefox-addon"", ""firefox-extension"", ""google-cast"", ""webextension""]",2011
vazco/uniforms,typescript,https://github.com/vazco/uniforms.git,4070870,2016-05-10,"[""component-library"", ""components"", ""form-builder"", ""form-controls"", ""forms"", ""hacktoberfest"", ""meteor"", ""react"", ""react-components"", ""react-library""]",2088
foalts/foal,typescript,https://github.com/foalts/foal.git,4070872,2017-09-17,"[""api"", ""auth"", ""dependency-injection"", ""express"", ""foal"", ""foalts"", ""foalts-cli"", ""framework"", ""jwt"", ""node"", ""nodejs"", ""nodejs-framework"", ""orm"", ""rest"", ""sdk"", ""security"", ""typeorm"", ""typescript"", ""typescript-framework"", ""web-framework""]",1934
getsentry/sentry-react-native,typescript,https://github.com/getsentry/sentry-react-native.git,4070877,2016-11-30,"[""android"", ""crash-reporting"", ""ios"", ""javascript"", ""react-native"", ""sdk"", ""sentry"", ""tag-production"", ""team-mobile"", ""typescript""]",1808
ice-lab/icestark,typescript,https://github.com/ice-lab/icestark.git,4070878,2019-05-09,"[""frontend"", ""micro-frontends"", ""micro-frontends-solution"", ""microfrontends"", ""mpa"", ""single-spa"", ""spa""]",2074
tencent/feflow,typescript,https://github.com/tencent/feflow.git,4070887,2017-03-04,"[""builder"", ""cli"", ""code-quality"", ""command-line-tool"", ""feflow"", ""front-end"", ""lint"", ""plugin"", ""webpack"", ""workflow"", ""yeoman""]",1379
authenticator-extension/authenticator,typescript,https://github.com/authenticator-extension/authenticator.git,4070888,2018-02-17,"[""2fa"", ""authenticator"", ""chrome-extension"", ""edge-extension"", ""firefox-addon"", ""otp"", ""webextension""]",4339
stoplightio/spectral,typescript,https://github.com/stoplightio/spectral.git,4070890,2018-08-15,"[""arazzo"", ""hacktoberfest"", ""json"", ""json-lint"", ""json-schema"", ""jsonpath"", ""linting"", ""oas"", ""oasv3"", ""openapi"", ""openapi-specification"", ""openapi3"", ""stoplight-oss"", ""stoplight-spectral"", ""swagger"", ""swagger-oss""]",3143
nrwl/nx-console,typescript,https://github.com/nrwl/nx-console.git,4070892,2018-06-18,[],1409
iorate/ublacklist,typescript,https://github.com/iorate/ublacklist.git,4070898,2018-06-25,"[""blocker"", ""chrome-extension"", ""firefox-extension"", ""google-search""]",6586
angular/material.angular.io,typescript,https://github.com/angular/material.angular.io.git,4070901,2016-11-10,[],897
joelshepherd/tabliss,typescript,https://github.com/joelshepherd/tabliss.git,4070903,2017-07-23,"[""browser-extension"", ""chrome-extension"", ""firefox-addon"", ""typescript"", ""webextension""]",2174
mhutchie/vscode-git-graph,typescript,https://github.com/mhutchie/vscode-git-graph.git,4070904,2019-02-09,"[""git"", ""visual-studio-code"", ""visual-studio-code-extension"", ""vscode"", ""vscode-extension""]",1554
typescript-eslint/tslint-to-eslint-config,typescript,https://github.com/typescript-eslint/tslint-to-eslint-config.git,4070909,2019-06-24,"[""config"", ""conversion"", ""deprecation"", ""eslint"", ""hacktoberfest"", ""prettier"", ""tslint"", ""typescript""]",860
microsoft/vscode-cmake-tools,typescript,https://github.com/microsoft/vscode-cmake-tools.git,4070910,2016-04-16,"[""c"", ""cmake"", ""cpp"", ""ctest"", ""debugging"", ""intellisense"", ""microsoft"", ""tasks"", ""visual-studio-code""]",1681
hashicorp/vscode-terraform,typescript,https://github.com/hashicorp/vscode-terraform.git,4070911,2016-09-08,"[""hcl"", ""syntax-highlighting"", ""terraform"", ""visual-studio-code"", ""vscode"", ""vscode-extension""]",976
meriyah/meriyah,typescript,https://github.com/meriyah/meriyah.git,4070914,2019-05-07,"[""acorn"", ""ast"", ""ecmascript"", ""esnext"", ""estree"", ""javascript"", ""jsx"", ""parser"", ""parsing"", ""performance"", ""stability"", ""tc39"", ""typescript""]",1209
grammarly/focal,typescript,https://github.com/grammarly/focal.git,4070916,2017-03-07,"[""lenses"", ""react"", ""rxjs"", ""state-management"", ""typescript""]",710
ng-matero/ng-matero,typescript,https://github.com/ng-matero/ng-matero.git,4070918,2019-04-10,"[""admin-dashboard"", ""admin-template"", ""angular"", ""angular-material"", ""material-design"", ""material-extensions"", ""ng-admin"", ""ng-matero"", ""ngx-admin"", ""responsive"", ""schematics""]",1468
streetsidesoftware/vscode-spell-checker,typescript,https://github.com/streetsidesoftware/vscode-spell-checker.git,4070920,2016-05-16,[],1667
damienbod/angular-auth-oidc-client,typescript,https://github.com/damienbod/angular-auth-oidc-client.git,4070922,2017-06-13,"[""angular"", ""auth"", ""authentication"", ""authn"", ""identity"", ""implicit-flow"", ""npm"", ""oauth2"", ""oidc"", ""openid"", ""openidconnect"", ""security""]",1234
integer32llc/rust-playground,typescript,https://github.com/integer32llc/rust-playground.git,4070923,2016-06-24,[],962
neoclide/coc-tsserver,typescript,https://github.com/neoclide/coc-tsserver.git,4070924,2018-09-07,"[""neovim"", ""tsserver"", ""typescript"", ""vim""]",1078
graphql-compose/graphql-compose-mongoose,typescript,https://github.com/graphql-compose/graphql-compose-mongoose.git,4070925,2016-06-07,"[""graphql"", ""graphql-compose"", ""graphql-compose-plugin"", ""graphql-types"", ""hacktoberfest"", ""mongoose"", ""schema-builder""]",711
alibaba/chatui,typescript,https://github.com/alibaba/chatui.git,4070927,2020-08-04,"[""chat"", ""chatbot"", ""react"", ""ui""]",4350
firebase/extensions,typescript,https://github.com/firebase/extensions.git,4070928,2019-08-20,[],974
xmlking/ngx-starter-kit,typescript,https://github.com/xmlking/ngx-starter-kit.git,4070931,2018-01-20,[],573
eyebluecn/tank-front,typescript,https://github.com/eyebluecn/tank-front.git,4070932,2017-12-25,"[""vue""]",559
rrebase/knboard,typescript,https://github.com/rrebase/knboard.git,4070935,2020-03-07,[],636
milesj/interweave,typescript,https://github.com/milesj/interweave.git,4070937,2016-06-26,"[""autolink"", ""emoji"", ""emoji-picker"", ""emoji-unicode"", ""html-parsing"", ""interpolation"", ""matcher"", ""react"", ""react-elements""]",1106
flashpointproject/launcher,typescript,https://github.com/flashpointproject/launcher.git,4070939,2018-10-03,"[""desktop-app"", ""desktop-application"", ""electron"", ""launcher"", ""linux"", ""windows""]",1233
microsoft/fluentui-react-native,typescript,https://github.com/microsoft/fluentui-react-native.git,4070942,2019-07-10,[],1438
arnog/mathlive,typescript,https://github.com/arnog/mathlive.git,4070946,2017-06-12,"[""custom-elements"", ""editor"", ""javascript"", ""math"", ""mathfield"", ""typescript"", ""webcomponent""]",2087
aliyun/alibabacloud-alfa,typescript,https://github.com/aliyun/alibabacloud-alfa.git,4070951,2019-11-12,[],857
nestjs/bull,typescript,https://github.com/nestjs/bull.git,4070953,2018-02-25,"[""bull"", ""cron"", ""job"", ""jobs"", ""nest"", ""nestjs"", ""node"", ""nodejs"", ""queue"", ""typescript""]",696
serenity-js/serenity-js,typescript,https://github.com/serenity-js/serenity-js.git,4070955,2016-06-16,"[""acceptance-testing"", ""api-testing"", ""bdd"", ""cucumber"", ""domain-driven-design"", ""e2e-testing"", ""electron-testing"", ""playwright"", ""playwright-test"", ""screenplay-pattern"", ""test-automation"", ""test-integration"", ""test-reporting"", ""testing"", ""testing-framework"", ""typescript"", ""web-testing"", ""webdriverio""]",612
beeequeue/yuna,typescript,https://github.com/beeequeue/yuna.git,4070956,2018-08-27,"[""anilist"", ""anime"", ""crunchyroll"", ""electron"", ""graphql"", ""hls"", ""streaming"", ""typescript"", ""vue"", ""vuex""]",561
denodrivers/postgres,typescript,https://github.com/denodrivers/postgres.git,4070958,2019-01-06,"[""deno"", ""deno-postgres"", ""denoland"", ""postgres"", ""postgresql"", ""postgresql-driver""]",621
actions/stale,typescript,https://github.com/actions/stale.git,4070960,2019-08-04,[],1686
mikaelvesavuori/figmagic,typescript,https://github.com/mikaelvesavuori/figmagic.git,4070965,2018-04-12,"[""design-specs"", ""design-system"", ""design-systems"", ""design-tokens"", ""figma"", ""figma-api"", ""hacktoberfest"", ""tokens"", ""ux""]",824
silevis/reactgrid,typescript,https://github.com/silevis/reactgrid.git,4070968,2020-04-03,"[""data-table"", ""datagrid"", ""datatable"", ""excel"", ""grid-component"", ""reactgrid"", ""reactgrid-component"", ""reactjs"", ""spreadsheet"", ""table""]",1410
doug-martin/nestjs-query,typescript,https://github.com/doug-martin/nestjs-query.git,4070977,2019-11-06,"[""crud"", ""graphql"", ""graphql-resolver"", ""mongodb"", ""mongoose"", ""nestjs"", ""nestjs-graphql"", ""sequelize"", ""typegraphql"", ""typeorm""]",845
egoist/tsup,typescript,https://github.com/egoist/tsup.git,4070997,2020-03-19,[],11262
walletconnect/walletconnect-monorepo,typescript,https://github.com/walletconnect/walletconnect-monorepo.git,4071014,2018-08-26,"[""devtools"", ""ethereum"", ""library"", ""mobile"", ""prod"", ""react-native"", ""team-walletkit"", ""typescript"", ""wallet"", ""walletconnect"", ""web3""]",1674
jupyterlab/lumino,typescript,https://github.com/jupyterlab/lumino.git,4071076,2019-11-17,"[""jupyter"", ""jupyterlab"", ""user-interface-toolkits""]",759
midwayjs/hooks,typescript,https://github.com/midwayjs/hooks.git,4071306,2020-08-06,"[""frontend"", ""fullstack"", ""hooks"", ""midway"", ""react"", ""serverless"", ""vite"", ""vue""]",690
maxwroc/battery-state-card,typescript,https://github.com/maxwroc/battery-state-card.git,4071710,2020-04-16,"[""battery"", ""hassio"", ""home-assistant"", ""lovelace-custom-card"", ""sensor""]",1249
microsoft/beachball,typescript,https://github.com/microsoft/beachball.git,4071723,2019-06-25,"[""git"", ""mp"", ""registry"", ""semver"", ""yarn""]",813
komarovalexander/ka-table,typescript,https://github.com/komarovalexander/ka-table.git,4071781,2019-09-25,"[""component"", ""datagrid"", ""datatable"", ""grid"", ""javascript"", ""js"", ""react"", ""table"", ""ts"", ""typescript"", ""ui-components"", ""widget""]",851
nanojsx/nano,typescript,https://github.com/nanojsx/nano.git,4071794,2020-06-22,"[""deno"", ""isomorphic"", ""jsx"", ""nano"", ""node"", ""ssr""]",1583
josh-berry/tab-stash,typescript,https://github.com/josh-berry/tab-stash.git,4071798,2018-06-08,"[""bookmark"", ""bookmark-manager"", ""firefox"", ""firefox-addon"", ""firefox-extension"", ""firefox-webextension"", ""sidebar"", ""tab-stash"", ""tabs"", ""tabs-management"", ""webextensions""]",1054
duan602728596/48tools,typescript,https://github.com/duan602728596/48tools.git,4071810,2017-07-30,"[""acfun"", ""bej48"", ""bilibili"", ""cgt48"", ""ckg48"", ""gnz48"", ""shy48"", ""snh48""]",618
openzeppelin/openzeppelin-upgrades,typescript,https://github.com/openzeppelin/openzeppelin-upgrades.git,4071865,2020-06-19,[],658
sekai-world/sekai-viewer,typescript,https://github.com/sekai-world/sekai-viewer.git,4071902,2020-10-04,"[""material-ui"", ""react"", ""sekai"", ""sekai-viewer""]",507
hauptrolle/chakra-templates,typescript,https://github.com/hauptrolle/chakra-templates.git,4072012,2020-12-28,"[""chakra-templates"", ""chakra-ui"", ""hacktoberfest"", ""hacktoberfest2021"", ""react"", ""templates""]",1517
supabase/ui,typescript,https://github.com/supabase/ui.git,4072112,2020-12-11,[],1463
react-auth-kit/react-auth-kit,typescript,https://github.com/react-auth-kit/react-auth-kit.git,4072142,2020-08-27,"[""auth"", ""authentication"", ""authorization"", ""hacktoberfest"", ""jwt"", ""jwt-authentication"", ""kit"", ""nextjs"", ""private-route"", ""react"", ""react-js""]",597
huozhi/bunchee,typescript,https://github.com/huozhi/bunchee.git,4072640,2018-10-21,"[""bundler"", ""commonjs"", ""esmodule"", ""javascript"", ""jsx"", ""minify"", ""react"", ""rsc"", ""server-components"", ""typescript""]",1392
logaretm/vee-validate,typescript,https://github.com/logaretm/vee-validate.git,4072687,2016-07-30,"[""form"", ""form-validation"", ""forms"", ""hacktoberfest"", ""validate"", ""validation"", ""validation-library"", ""validations"", ""validator"", ""vee-validate"", ""vue"", ""vue2"", ""vue3"", ""vue3-composition-api"", ""vuejs""]",11242
guess-js/guess,typescript,https://github.com/guess-js/guess.git,4072688,2018-04-02,"[""hacktoberfest"", ""machine-learning"", ""performance"", ""prefetch"", ""prerender"", ""web-performance""]",7117
javascript-obfuscator/javascript-obfuscator,typescript,https://github.com/javascript-obfuscator/javascript-obfuscator.git,4072689,2016-05-09,"[""browser"", ""control-flow"", ""cryptography"", ""encoding"", ""flattening"", ""flow"", ""javascript"", ""javascript-obfuscator"", ""js-obfuscator"", ""literal"", ""mangle"", ""nodejs"", ""obfuscate"", ""obfuscation"", ""obfuscator"", ""protection"", ""security"", ""string"", ""typescript"", ""uglify""]",16099
the1812/bilibili-evolved,typescript,https://github.com/the1812/bilibili-evolved.git,4072690,2018-07-16,"[""bilibili"", ""tampermonkey"", ""userscript""]",29748
alibaba/hooks,typescript,https://github.com/alibaba/hooks.git,4072691,2019-06-27,"[""ahooks"", ""hooks-library"", ""react"", ""react-hooks"", ""umi-hooks""]",14957
graphql-editor/graphql-editor,typescript,https://github.com/graphql-editor/graphql-editor.git,4072693,2018-09-18,"[""graphql"", ""ide"", ""playground"", ""tool"", ""tools"", ""visualisation""]",6053
tailwindlabs/headlessui,typescript,https://github.com/tailwindlabs/headlessui.git,4072695,2020-09-16,"[""a11y"", ""accessibility"", ""components"", ""headless-ui"", ""headlessui"", ""react"", ""tailwindcss"", ""vue""]",28527
system-ui/theme-ui,typescript,https://github.com/system-ui/theme-ui.git,4072697,2019-04-03,"[""color"", ""design"", ""design-system"", ""design-tokens"", ""emotion"", ""layout"", ""mdx"", ""react"", ""style"", ""theme"", ""typography"", ""ui""]",5404
paddlepaddle/visualdl,typescript,https://github.com/paddlepaddle/visualdl.git,4072699,2017-12-20,[],4405
sindresorhus/ow,typescript,https://github.com/sindresorhus/ow.git,4072701,2017-09-29,"[""javascript"", ""nodejs"", ""npm-package"", ""type-checking"", ""validation""]",3867
bytedance/iconpark,typescript,https://github.com/bytedance/iconpark.git,4072704,2020-07-27,[],7031
google/clasp,typescript,https://github.com/google/clasp.git,4072705,2017-12-05,"[""apps-script"", ""cli"", ""javascript"", ""typescript""]",5684
actions/toolkit,typescript,https://github.com/actions/toolkit.git,4072708,2019-04-19,[],5795
hopding/pdf-lib,typescript,https://github.com/hopding/pdf-lib.git,4072709,2017-09-04,"[""copy"", ""copying"", ""create"", ""creation"", ""document"", ""documents"", ""edit"", ""editing"", ""generation"", ""javascript"", ""lib"", ""library"", ""modification"", ""modify"", ""pdf"", ""typescript"", ""umd""]",6554
vanessa219/vditor,typescript,https://github.com/vanessa219/vditor.git,4072710,2019-11-29,"[""commonmark"", ""editor"", ""gfm"", ""lute"", ""markdown"", ""md"", ""react"", ""rich-text"", ""typescript"", ""typora"", ""vue"", ""wysiwyg""]",11101
sedwards2009/extraterm,typescript,https://github.com/sedwards2009/extraterm.git,4072712,2016-03-04,"[""javascript"", ""ssh-client"", ""terminal"", ""terminal-emulators"", ""typescript"", ""windows-subsystem-linux"", ""wsl""]",2819
devexpress/devextreme-reactive,typescript,https://github.com/devexpress/devextreme-reactive.git,4072717,2017-03-17,"[""bootstrap"", ""calendar"", ""charts"", ""datagrid"", ""material-design"", ""material-ui"", ""react"", ""react-components"", ""scheduler""]",2084
lokalise/i18n-ally,typescript,https://github.com/lokalise/i18n-ally.git,4072720,2019-05-05,"[""angular"", ""i10n"", ""i18n"", ""i18next"", ""locales"", ""react"", ""translation"", ""vscode"", ""vscode-extension"", ""vue"", ""vue-i18n""]",4097
