repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,matched_config_file,processed_at,created_at,topics
bytechefhq/bytechef,1,java,901,https://github.com/bytechefhq/bytechef.git,47,,,2026-07-29T03:04:33.555386+00:00,2021-09-30T03:39:20,"[""ai"", ""ai-agents"", ""api"", ""automation"", ""embedded-ipaas"", ""hacktoberfest"", ""integrations"", ""ipaas"", ""java"", ""llm"", ""low-code"", ""mcp"", ""n8n"", ""no-code"", ""self-hosted"", ""typescript"", ""workato"", ""workflow"", ""workflow-automation"", ""zapier""]"
bytedance/scene,1,java,2443,https://github.com/bytedance/scene.git,5,,,2026-07-29T03:04:33.555386+00:00,2019-10-09T03:32:13,"[""activity"", ""android"", ""android-architecture"", ""android-library"", ""fragments"", ""navigation"", ""single-activity"", ""single-activity-framework"", ""single-activity-pattern""]"
camunda-cloud/zeebe,1,java,2258,https://github.com/camunda-cloud/zeebe.git,73,,,2026-07-29T03:04:33.555386+00:00,2016-03-20T03:38:04,[]
camunda/camunda,1,java,4194,https://github.com/camunda/camunda.git,209,,,2026-07-29T03:04:33.555386+00:00,2016-03-20T03:38:04,"[""bpmn"", ""grpc"", ""java"", ""microservices"", ""orchestration-framework"", ""workflow"", ""workflow-engine""]"
camunda/zeebe,1,java,3046,https://github.com/camunda/zeebe.git,139,,,2026-07-29T03:04:33.555386+00:00,2016-03-20T03:38:04,"[""bpmn"", ""golang"", ""grpc"", ""hacktoberfest"", ""java"", ""microservices"", ""orchestration-framework"", ""workflow"", ""workflow-engine""]"
caoccao/javet,1,java,954,https://github.com/caoccao/javet.git,8,,,2026-07-29T03:04:33.555386+00:00,2021-01-14T03:02:49,"[""android"", ""engine"", ""java"", ""java-v8"", ""javascript"", ""javet"", ""linux"", ""macos"", ""nodejs"", ""v8"", ""v8-javascript-engine"", ""windows""]"
cap-go/capacitor-updater,1,java,799,https://github.com/cap-go/capacitor-updater.git,51,,,2026-07-29T03:04:33.555386+00:00,2021-10-24T04:49:48,"[""android"", ""capacitor"", ""capacitor-plugin"", ""cordova"", ""hot-reload"", ""ionic"", ""ios"", ""typescript""]"
carrot2/carrot2,1,java,858,https://github.com/carrot2/carrot2.git,11,,,2026-07-29T03:04:33.555386+00:00,2011-09-20T06:19:05,[]
castorini/anserini,1,java,1149,https://github.com/castorini/anserini.git,405,,,2026-07-29T03:04:33.555386+00:00,2015-10-05T11:27:54,"[""information-retrieval"", ""lucene""]"
cbioportal/cbioportal,1,java,1020,https://github.com/cbioportal/cbioportal.git,158,,,2026-07-29T03:04:33.555386+00:00,2015-03-18T08:09:09,"[""cancer-genomics"", ""precision-medicine"", ""science"", ""visualization""]"
chromiumembedded/java-cef,1,java,853,https://github.com/chromiumembedded/java-cef.git,28,,,2026-07-29T03:04:33.555386+00:00,2017-04-02T06:29:41,"[""browser"", ""cef"", ""chromium"", ""framework"", ""java""]"
clickhouse/clickhouse-java,1,java,1607,https://github.com/clickhouse/clickhouse-java.git,155,,,2026-07-29T03:04:33.555386+00:00,2016-07-15T12:48:27,"[""clickhouse"", ""java-client"", ""jdbc"", ""jdbc-driver""]"
clickhouse/clickhouse-jdbc,1,java,1130,https://github.com/clickhouse/clickhouse-jdbc.git,91,,,2026-07-29T03:04:33.555386+00:00,2016-07-15T12:48:27,[]
cloudfoundry/uaa,1,java,1634,https://github.com/cloudfoundry/uaa.git,164,,,2026-07-29T03:04:33.555386+00:00,2012-02-07T10:40:55,"[""java"", ""oauth"", ""oauth2"", ""oauth2-server"", ""oidc"", ""oidc-proxy"", ""oidc-server"", ""openid-connect""]"
codecentric/spring-boot-admin,1,java,12843,https://github.com/codecentric/spring-boot-admin.git,169,,,2026-07-29T03:04:33.555386+00:00,2014-07-25T11:39:13,"[""java"", ""spring"", ""spring-boot"", ""spring-boot-admin"", ""spring-cloud""]"
codelibs/fess,1,java,1116,https://github.com/codelibs/fess.git,36,,,2026-07-29T03:04:33.555386+00:00,2013-09-13T04:50:05,"[""crawler"", ""elasticsearch"", ""enterprise-search"", ""full-text-search"", ""fulltext-search"", ""java"", ""lucene"", ""search"", ""search-engine""]"
codenameone/codenameone,1,java,1849,https://github.com/codenameone/codenameone.git,59,,,2026-07-29T03:04:33.555386+00:00,2015-03-27T07:37:42,"[""android"", ""app-framework"", ""codename-one"", ""cross-platform"", ""desktop"", ""framework"", ""hacktoberfest"", ""ios"", ""java"", ""kotlin"", ""macos"", ""maven"", ""mobile-development"", ""pwa"", ""uwp"", ""windows"", ""wora""]"
conductor-oss/conductor,1,java,31996,https://github.com/conductor-oss/conductor.git,311,,,2026-07-29T03:04:33.555386+00:00,2023-12-08T06:06:09,"[""distributed-systems"", ""durable-execution"", ""grpc"", ""java"", ""javascript"", ""microservice-orchestration"", ""orchestration-engine"", ""orchestrator"", ""reactjs"", ""spring-boot"", ""workflow-automation"", ""workflow-engine"", ""workflow-management"", ""workflows""]"
consensys/teku,1,java,775,https://github.com/consensys/teku.git,115,,,2026-07-29T03:04:33.555386+00:00,2018-09-07T09:30:05,"[""beacon-chain"", ""consensys"", ""eth2"", ""eth2-clients"", ""ethereum"", ""java"", ""proof-of-stake"", ""teku""]"
crossoverjie/cim,1,java,9486,https://github.com/crossoverjie/cim.git,16,,,2026-07-29T03:04:33.555386+00:00,2018-05-20T03:55:56,"[""heartbeat"", ""im"", ""netty"", ""tcp""]"
ctripcorp/x-pipe,1,java,2092,https://github.com/ctripcorp/x-pipe.git,31,,,2026-07-29T03:04:33.555386+00:00,2016-03-29T12:22:36,"[""cross-datacenter"", ""keeper"", ""keeper-redis"", ""long-distance-replication"", ""psync2"", ""rdb"", ""redis"", ""redis-xpipe"", ""replication"", ""replication-over-public-network""]"
cyberkaida/reverse-engineering-assistant,1,java,762,https://github.com/cyberkaida/reverse-engineering-assistant.git,14,,,2026-07-29T03:04:33.555386+00:00,2023-08-18T07:03:15,"[""assistant"", ""binaryninja"", ""ghidra"", ""llm"", ""mcp"", ""mcp-server"", ""reverse-engineering""]"
dadoonet/fscrawler,1,java,1445,https://github.com/dadoonet/fscrawler.git,53,,,2026-07-29T03:04:33.555386+00:00,2012-06-08T05:23:03,"[""crawler"", ""elasticsearch"", ""java"", ""tika""]"
dapr/quickstarts,1,java,1108,https://github.com/dapr/quickstarts.git,148,,,2026-07-29T03:04:33.555386+00:00,2019-09-19T05:48:03,[]
datadog/dd-trace-java,1,java,726,https://github.com/datadog/dd-trace-java.git,240,,,2026-07-29T03:04:33.555386+00:00,2017-04-24T09:24:40,"[""apm"", ""bytebuddy"", ""datadog"", ""datadog-apm"", ""datadoghq"", ""distributed-trace"", ""distributed-tracing"", ""java"", ""javaagent"", ""profiling"", ""tracing""]"
datavane/tis,1,java,1313,https://github.com/datavane/tis.git,3,,,2026-07-29T03:04:33.555386+00:00,2019-01-23T01:44:33,"[""cdc"", ""chunjun"", ""dataops"", ""datax"", ""etl"", ""flink"", ""flink-streaming"", ""java""]"
dbeaver/dbeaver,1,java,50915,https://github.com/dbeaver/dbeaver.git,365,,,2026-07-29T03:04:33.555386+00:00,2015-10-21T08:26:28,"[""ai"", ""database"", ""databricks"", ""db2"", ""dbeaver"", ""erd"", ""gui"", ""java"", ""jdbc"", ""mysql"", ""nosql"", ""oracle"", ""postgresql"", ""redshift"", ""snowflake"", ""sql"", ""sqlite"", ""sqlserver""]"
debezium/debezium,1,java,12888,https://github.com/debezium/debezium.git,361,,,2026-07-29T03:04:33.555386+00:00,2016-01-22T08:17:05,"[""apache-kafka"", ""cdc"", ""change-data-capture"", ""data-pipeline"", ""database"", ""debezium"", ""event-streaming"", ""hacktoberfest"", ""kafka"", ""kafka-connect"", ""kafka-producer""]"
deltazefiro/amarok-hider,1,java,3120,https://github.com/deltazefiro/amarok-hider.git,16,,,2026-07-29T03:04:33.555386+00:00,2022-01-31T06:46:16,"[""android"", ""android-application"", ""file-hider"", ""hider"", ""privacy-protection""]"
dependencytrack/dependency-track,1,java,4001,https://github.com/dependencytrack/dependency-track.git,99,,,2026-07-29T03:04:33.555386+00:00,2013-07-16T07:16:43,"[""appsec"", ""bill-of-materials"", ""bom"", ""component-analysis"", ""cyclonedx"", ""devsecops"", ""hacktoberfest"", ""nvd"", ""ossindex"", ""owasp"", ""package-url"", ""purl"", ""sbom"", ""sca"", ""security"", ""security-automation"", ""software-composition-analysis"", ""software-security"", ""vulnerabilities"", ""vulnerability-detection""]"
devoxx/DevoxxGenieIDEAPlugin,1,java,664,https://github.com/devoxx/DevoxxGenieIDEAPlugin.git,30,,,2026-07-29T03:04:33.555386+00:00,2024-04-14T09:08:14,"[""anthropic"", ""azure-ai"", ""chatgpt"", ""chatgpt-api"", ""claude-3"", ""claude-ai"", ""copilot"", ""copilot-chat"", ""gemini"", ""genai"", ""gpt4all"", ""groq"", ""intellij-plugin"", ""java"", ""llm"", ""lmstudio"", ""mistral"", ""ollama"", ""openai"", ""spec-driven-development""]"
digitalpetri/modbus,1,java,851,https://github.com/digitalpetri/modbus.git,5,,,2026-07-29T03:04:33.555386+00:00,2014-09-13T12:17:42,"[""java"", ""modbus"", ""modbus-rtu"", ""modbus-security"", ""modbus-serial"", ""modbus-tcp"", ""modbus-tls""]"
dlsc-software-consulting-gmbh/gemsfx,1,java,619,https://github.com/dlsc-software-consulting-gmbh/gemsfx.git,20,,,2026-07-29T03:04:33.555386+00:00,2019-09-10T03:30:17,[]
domaframework/doma,1,java,501,https://github.com/domaframework/doma.git,43,,,2026-07-29T03:04:33.555386+00:00,2014-03-04T02:30:03,"[""annotation-processor"", ""dao"", ""doma"", ""java"", ""jdbc"", ""kotlin"", ""no-dependencies"", ""sql""]"
dromara/easy-es,1,java,1580,https://github.com/dromara/easy-es.git,1,,,2026-07-29T03:04:33.555386+00:00,2021-12-01T09:05:38,"[""elasticsearch"", ""java"", ""orm"", ""resthighlevelclient""]"
dromara/liteflow,1,java,3752,https://github.com/dromara/liteflow.git,36,,,2026-07-29T03:04:33.555386+00:00,2020-03-25T04:49:22,"[""ai-agent"", ""ai-agents"", ""component"", ""dsl"", ""flow-engine"", ""hot-reload"", ""java-rule"", ""java-rule-engine"", ""rule-engine""]"
dromara/skyeye,1,java,1191,https://github.com/dromara/skyeye.git,10,,,2026-07-29T03:04:33.555386+00:00,2019-05-19T07:08:40,"[""approval-process"", ""cms"", ""crm"", ""ehr"", ""erp"", ""hr"", ""layui"", ""mysql"", ""oa"", ""privileges"", ""redis"", ""skyeye"", ""springboot"", ""springboot2"", ""springcloud-vue"", ""websocket""]"
dromara/tianai-captcha,1,java,1041,https://github.com/dromara/tianai-captcha.git,13,,,2026-07-29T03:04:33.555386+00:00,2021-04-19T12:49:17,[]
dromara/warm-flow,1,java,553,https://github.com/dromara/warm-flow.git,32,,,2026-07-29T03:04:33.555386+00:00,2024-01-02T09:13:48,"[""workflow""]"
eclipse-birt/birt,1,java,539,https://github.com/eclipse-birt/birt.git,67,,,2026-07-29T03:04:33.555386+00:00,2014-05-15T01:55:31,[]
eclipse-jkube/jkube,1,java,850,https://github.com/eclipse-jkube/jkube.git,319,,,2026-07-29T03:04:33.555386+00:00,2019-10-22T01:04:50,"[""cloud-native-java"", ""docker"", ""gradle-plugin"", ""hacktoberfest"", ""java"", ""kubernetes"", ""maven-plugin"", ""openshift""]"
eclipse-milo/milo,1,java,1376,https://github.com/eclipse-milo/milo.git,26,,,2026-07-29T03:04:33.555386+00:00,2016-05-06T01:20:04,"[""client"", ""iec-62541"", ""iec62541"", ""industrial-automation"", ""iot"", ""java"", ""milo"", ""opc-ua"", ""opcua"", ""sdk"", ""server"", ""stack""]"
eclipse-vertx/vertx-sql-client,1,java,911,https://github.com/eclipse-vertx/vertx-sql-client.git,56,,,2026-07-29T03:04:33.555386+00:00,2017-04-30T09:50:57,"[""async"", ""mssql"", ""mysql"", ""netty"", ""non-blocking"", ""performance"", ""pg"", ""postgres"", ""reactive"", ""scalability"", ""vertx""]"
eclipse/jkube,1,java,685,https://github.com/eclipse/jkube.git,220,,,2026-07-29T03:04:33.555386+00:00,2019-10-22T01:04:50,"[""cloud-native-java"", ""docker"", ""gradle-plugin"", ""hacktoberfest"", ""java"", ""kubernetes"", ""maven-plugin"", ""openshift""]"
eclipse/milo,1,java,1164,https://github.com/eclipse/milo.git,22,,,2026-07-29T03:04:33.555386+00:00,2016-05-06T01:20:04,"[""client"", ""iec-62541"", ""iec62541"", ""industrial-automation"", ""iot"", ""java"", ""milo"", ""opc-ua"", ""opcua"", ""sdk"", ""server"", ""stack""]"
elastic/logstash,1,java,14897,https://github.com/elastic/logstash.git,343,,,2026-07-29T03:04:33.555386+00:00,2010-11-18T01:31:50,"[""etl-framework"", ""java"", ""jruby"", ""logging"", ""real-time-processing"", ""streaming""]"
enso-org/enso,1,java,7439,https://github.com/enso-org/enso.git,52,,,2026-07-29T03:04:33.555386+00:00,2016-12-16T05:23:37,"[""compiler"", ""enso"", ""functional"", ""graalvm"", ""hybrid"", ""interpreter"", ""jit"", ""language"", ""polyglot"", ""rts"", ""textual"", ""visual""]"
epam/ai-dial-core,1,java,657,https://github.com/epam/ai-dial-core.git,32,,,2026-07-29T03:04:33.555386+00:00,2023-09-07T09:10:27,"[""ai-dial"", ""llm""]"
erupts/erupt,1,java,2746,https://github.com/erupts/erupt.git,30,,,2026-07-29T03:04:33.555386+00:00,2020-09-15T01:30:13,"[""admin"", ""ai"", ""annotation"", ""erupt"", ""jpa"", ""low-code"", ""mdd"", ""rbac"", ""semantic""]"
fabric8io/kubernetes-client,1,java,3665,https://github.com/fabric8io/kubernetes-client.git,345,,,2026-07-29T03:04:33.555386+00:00,2015-07-09T03:43:13,"[""dsl"", ""java"", ""java-client"", ""kubernetes"", ""kubernetes-client"", ""kubernetes-model"", ""mock-server"", ""mocking-kubernetes"", ""openshift"", ""openshift-client""]"
fasterxml/jackson-core,1,java,2375,https://github.com/fasterxml/jackson-core.git,116,,,2026-07-29T03:04:33.555386+00:00,2011-12-23T02:00:51,"[""hacktoberfest"", ""jackson"", ""json""]"
fasterxml/jackson-databind,1,java,3736,https://github.com/fasterxml/jackson-databind.git,331,,,2026-07-29T03:04:33.555386+00:00,2011-12-23T07:17:41,"[""hacktoberfest"", ""jackson"", ""jackson-databind"", ""json""]"
floci-io/floci,1,java,15772,https://github.com/floci-io/floci.git,170,,,2026-07-29T03:04:33.555386+00:00,2026-02-18T02:28:29,"[""aws"", ""aws-emulation"", ""devops"", ""docker"", ""ec2"", ""ecs"", ""localstack"", ""s3"", ""sqs"", ""testcontainers""]"
flutter/flutter-intellij,1,java,2011,https://github.com/flutter/flutter-intellij.git,67,,,2026-07-29T03:04:33.555386+00:00,2016-07-25T10:31:03,"[""flutter"", ""intellij-plugin"", ""java""]"
flyingsaucerproject/flyingsaucer,1,java,2225,https://github.com/flyingsaucerproject/flyingsaucer.git,92,,,2026-07-29T03:04:33.555386+00:00,2010-04-19T11:26:11,[]
foundationdb/fdb-record-layer,1,java,666,https://github.com/foundationdb/fdb-record-layer.git,42,,,2026-07-29T03:04:33.555386+00:00,2018-08-02T08:59:44,"[""foundationdb"", ""relational-database""]"
freechat-fun/freechat,1,java,552,https://github.com/freechat-fun/freechat.git,4,,,2026-07-29T03:04:33.555386+00:00,2023-09-25T03:19:03,[]
freeplane/freeplane,1,java,4216,https://github.com/freeplane/freeplane.git,273,,,2026-07-29T03:04:33.555386+00:00,2012-09-13T08:55:51,"[""groovy-scripts"", ""java"", ""knowledge-management"", ""latex"", ""markdown"", ""mindmap"", ""mindmap-editor"", ""mindmapping"", ""mindmaps"", ""note-taking"", ""outliner"", ""presentation"", ""project-management"", ""writing""]"
gessnerfl/fake-smtp-server,1,java,503,https://github.com/gessnerfl/fake-smtp-server.git,15,,,2026-07-29T03:04:33.555386+00:00,2017-05-13T06:33:35,"[""fake-smtp-server"", ""smtp-server"", ""spring-boot""]"
github/copilot-sdk,1,java,9490,https://github.com/github/copilot-sdk.git,86,,,2026-07-29T03:04:33.555386+00:00,2026-01-14T12:23:22,[]
glowroot/glowroot,1,java,1341,https://github.com/glowroot/glowroot.git,28,,,2026-07-29T03:04:33.555386+00:00,2014-01-29T05:25:58,[]
graphql-java/graphql-java,1,java,6231,https://github.com/graphql-java/graphql-java.git,236,,,2026-07-29T03:04:33.555386+00:00,2015-07-06T06:52:20,"[""graphql"", ""graphql-java"", ""java""]"
graylog2/graylog2-server,1,java,8077,https://github.com/graylog2/graylog2-server.git,150,,,2026-07-29T03:04:33.555386+00:00,2010-05-17T09:27:02,"[""amqp"", ""gelf"", ""graylog"", ""hacktoberfest"", ""kafka"", ""log-analysis"", ""log-collector"", ""log-management"", ""log-viewer"", ""logging"", ""logging-server"", ""secure-logging"", ""security"", ""siem"", ""syslog""]"
greenmail-mail-test/greenmail,1,java,734,https://github.com/greenmail-mail-test/greenmail.git,60,,,2026-07-29T03:04:33.555386+00:00,2014-09-26T12:43:10,"[""greenmail"", ""imap"", ""integration-testing"", ""mock-server"", ""pop3"", ""smtp""]"
grishka/smithereen,1,java,542,https://github.com/grishka/smithereen.git,16,,,2026-07-29T03:04:33.555386+00:00,2020-01-06T09:53:28,"[""activitypub"", ""fediverse""]"
haehnchen/idea-php-symfony2-plugin,1,java,928,https://github.com/haehnchen/idea-php-symfony2-plugin.git,51,,,2026-07-29T03:04:33.555386+00:00,2013-04-07T04:25:16,"[""annotation"", ""autocomplete"", ""doctrine"", ""drupal"", ""intellij"", ""intellij-plugin"", ""java"", ""jetbrains"", ""php"", ""phpstorm"", ""phpstorm-plugin"", ""symfony"", ""twig""]"
halo-dev/halo,1,java,39251,https://github.com/halo-dev/halo.git,154,,,2026-07-29T03:04:33.555386+00:00,2018-03-21T12:56:52,"[""blog"", ""blog-engine"", ""cms"", ""content-management-system"", ""halo"", ""halocms"", ""website-builder""]"
hapifhir/hapi-fhir,1,java,2355,https://github.com/hapifhir/hapi-fhir.git,266,,,2026-07-29T03:04:33.555386+00:00,2014-06-24T09:00:46,"[""apps"", ""fhir"", ""hapi-fhir"", ""healthcare"", ""hl7"", ""java"", ""java-api"", ""mhealth""]"
higress-group/himarket,1,java,1226,https://github.com/higress-group/himarket.git,28,,,2026-07-29T03:04:33.555386+00:00,2025-08-21T12:55:00,[]
hivemq/hivemq-community-edition,1,java,1200,https://github.com/hivemq/hivemq-community-edition.git,35,,,2026-07-29T03:04:33.555386+00:00,2019-04-01T03:29:54,"[""broker"", ""hivemq"", ""iot"", ""iot-middleware"", ""java"", ""m2m"", ""messaging"", ""mqtt"", ""mqtt-broker"", ""mqtt-protocol"", ""mqtt-server"", ""mqtt5"", ""pubsub""]"
hyperledger/besu,1,java,1772,https://github.com/hyperledger/besu.git,247,,,2026-07-29T03:04:33.555386+00:00,2019-09-04T09:11:20,"[""besu"", ""blockchain"", ""ethereum"", ""java"", ""p2p""]"
iflytek/astron-agent,1,java,8609,https://github.com/iflytek/astron-agent.git,53,,,2026-07-29T03:04:33.555386+00:00,2025-09-19T08:46:01,"[""agent"", ""agentic-ai"", ""agentic-workflow"", ""ai"", ""enterprise"", ""enterprise-automation"", ""iflytek-astron"", ""llm"", ""llm-ops"", ""low-code"", ""mcp"", ""multi-agent"", ""next-gen"", ""orchestration"", ""python"", ""rpa"", ""superagent"", ""workflow"", ""workflow-engine""]"
igvteam/igv,1,java,751,https://github.com/igvteam/igv.git,60,,,2026-07-29T03:04:33.555386+00:00,2012-02-11T05:30:30,[]
ikaros-dev/ikaros,1,java,614,https://github.com/ikaros-dev/ikaros.git,3,,,2026-07-29T03:04:33.555386+00:00,2022-06-11T12:57:18,"[""acgmn"", ""acgn"", ""bangumi"", ""cms"", ""ikaros"", ""java"", ""music""]"
infinispan/infinispan,1,java,1338,https://github.com/infinispan/infinispan.git,195,,,2026-07-29T03:04:33.555386+00:00,2010-11-04T12:33:19,"[""datagrid"", ""infinispan"", ""infinispan-server"", ""inmemory-cache"", ""key-value-store"", ""nosql"", ""persistent-storage"", ""search-engine"", ""semantic-search"", ""vector-database""]"
interestinglab/earth-fleet,1,java,1719,https://github.com/interestinglab/earth-fleet.git,13,,,2026-07-29T03:04:33.555386+00:00,2017-08-05T09:14:47,[]
interestinglab/seatunnel,1,java,1883,https://github.com/interestinglab/seatunnel.git,27,,,2026-07-29T03:04:33.555386+00:00,2017-08-05T09:14:47,[]
interestinglab/waterdrop,1,java,1657,https://github.com/interestinglab/waterdrop.git,14,,,2026-07-29T03:04:33.555386+00:00,2017-08-05T09:14:47,[]
intuit/karate,1,java,5232,https://github.com/intuit/karate.git,61,,,2026-07-29T03:04:33.555386+00:00,2017-02-07T03:59:17,[]
irockel/tda,1,java,547,https://github.com/irockel/tda.git,9,,,2026-07-29T03:04:33.555386+00:00,2016-03-14T08:42:33,"[""java"", ""jvm"", ""jvm-monitor"", ""mcp"", ""mcp-server"", ""performance-tuning"", ""thread-dump"", ""virtual-threads""]"
itwanger/paicoding,1,java,3130,https://github.com/itwanger/paicoding.git,15,,,2026-07-29T03:04:33.555386+00:00,2022-07-06T12:43:21,"[""java"", ""mybatis"", ""mysql"", ""redis"", ""spring"", ""springboot""]"
jabref/jabref,1,java,4419,https://github.com/jabref/jabref.git,337,,,2026-07-29T03:04:33.555386+00:00,2014-03-11T02:48:42,"[""academia"", ""academic-publications"", ""ai"", ""biblatex"", ""bibliography"", ""bibtex"", ""citation"", ""citation-generator"", ""citation-style-language"", ""citation-styles"", ""hacktoberfest"", ""jabref"", ""java"", ""javafx"", ""javafx-application"", ""javafx-desktop-apps"", ""latex"", ""ocr"", ""reference-manager"", ""research-tool""]"
java-operator-sdk/java-operator-sdk,1,java,577,https://github.com/java-operator-sdk/java-operator-sdk.git,56,,,2026-07-29T03:04:33.555386+00:00,2019-05-25T05:11:25,[]
jeecgboot/JeecgBoot,1,java,46972,https://github.com/jeecgboot/JeecgBoot.git,28,,,2026-07-29T03:04:33.555386+00:00,2018-11-26T10:40:00,"[""activiti"", ""agent"", ""ai"", ""antd"", ""claude-code"", ""cli"", ""codegenerator"", ""codex"", ""flowable"", ""langchain4j"", ""llm"", ""low-code"", ""mcp"", ""mybatis-plus"", ""rag"", ""skills"", ""spring-ai"", ""springboot"", ""springcloud"", ""vue3""]"
jeecgboot/jeecg-boot,1,java,38243,https://github.com/jeecgboot/jeecg-boot.git,15,,,2026-07-29T03:04:33.555386+00:00,2018-11-26T10:40:00,"[""activiti"", ""ant-design"", ""ant-design-vue"", ""antd"", ""codegenerator"", ""flowable"", ""java"", ""jbpm"", ""jeecg"", ""jeecgboot"", ""low-code"", ""mybatis"", ""shiro"", ""spring"", ""spring-boot"", ""spring-cloud"", ""springboot"", ""springcloud"", ""vue"", ""vue3""]"
jeequan/jeepay,1,java,6153,https://github.com/jeequan/jeepay.git,11,,,2026-07-29T03:04:33.555386+00:00,2017-08-12T02:40:32,"[""jeepay"", ""xxpay""]"
jenkinsci/kubernetes-plugin,1,java,2307,https://github.com/jenkinsci/kubernetes-plugin.git,199,,,2026-07-29T03:04:33.555386+00:00,2015-02-16T09:02:22,"[""agent"", ""cloud"", ""kubernetes""]"
jjazzboss/JJazzLab,1,java,569,https://github.com/jjazzboss/JJazzLab.git,10,,,2026-07-29T03:04:33.555386+00:00,2019-09-01T04:48:45,"[""arranger"", ""audio"", ""audio-applications"", ""computer-music"", ""cross-platform"", ""midi"", ""midi-api"", ""midi-sequencer"", ""music"", ""music-arrangements"", ""music-composition"", ""music-generation"", ""music-library"", ""music-player"", ""music-production"", ""music-theory"", ""music-tool"", ""standalone-app""]"
jline/jline3,1,java,1787,https://github.com/jline/jline3.git,115,,,2026-07-29T03:04:33.555386+00:00,2016-05-31T06:00:01,"[""cli"", ""console"", ""java""]"
jmetal/jmetal,1,java,556,https://github.com/jmetal/jmetal.git,44,,,2026-07-29T03:04:33.555386+00:00,2014-05-02T04:59:26,"[""java"", ""metaheuristics"", ""multiobjective-optimization"", ""software-framework""]"
jmix-framework/jmix,1,java,690,https://github.com/jmix-framework/jmix.git,84,,,2026-07-29T03:04:33.555386+00:00,2020-08-05T12:29:27,"[""enterprise"", ""framework"", ""java"", ""jmix""]"
joel-costigliola/assertj-core,1,java,1756,https://github.com/joel-costigliola/assertj-core.git,215,,,2026-07-29T03:04:33.555386+00:00,2013-03-14T04:18:49,[]
kagkarlsson/db-scheduler,1,java,1570,https://github.com/kagkarlsson/db-scheduler.git,73,,,2026-07-29T03:04:33.555386+00:00,2015-08-12T06:01:34,"[""db-scheduler"", ""hacktoberfest"", ""java"", ""jdbc"", ""job-scheduler"", ""scheduler"", ""spring-boot"", ""task-scheduler""]"
karatelabs/karate,1,java,8896,https://github.com/karatelabs/karate.git,120,,,2026-07-29T03:04:33.555386+00:00,2017-02-07T03:59:17,"[""api-testing"", ""assertions"", ""automated-testing"", ""automation"", ""bdd"", ""contract-testing"", ""cucumber"", ""developer-tools"", ""load-testing"", ""microservices"", ""mock-server"", ""test-automation"", ""testing"", ""testing-framework"", ""testing-tools"", ""webdriver""]"
kestra-io/kestra,1,java,27285,https://github.com/kestra-io/kestra.git,419,,,2026-07-29T03:04:33.555386+00:00,2019-08-24T01:56:15,"[""ai-agents"", ""automation"", ""control-plane"", ""data-engineering"", ""data-orchestration"", ""data-orchestrator"", ""devops"", ""etl"", ""hacktoberfest"", ""high-availability"", ""infra-automation"", ""infra-ops"", ""infrastructure-as-code"", ""java"", ""low-code"", ""orchestration"", ""pipeline"", ""pipeline-as-code"", ""scheduler"", ""workflow""]"
keycloak/keycloak,1,java,35561,https://github.com/keycloak/keycloak.git,316,,,2026-07-29T03:04:33.555386+00:00,2013-07-02T01:38:51,"[""keycloak"", ""oidc"", ""saml""]"
knowm/xchart,1,java,1590,https://github.com/knowm/xchart.git,59,,,2026-07-29T03:04:33.555386+00:00,2011-07-20T03:56:44,[]
kong/unirest-java,1,java,2701,https://github.com/kong/unirest-java.git,57,,,2026-07-29T03:04:33.555386+00:00,2011-04-11T09:19:53,[]
konsoletyper/teavm,1,java,3065,https://github.com/konsoletyper/teavm.git,69,,,2026-07-29T03:04:33.555386+00:00,2013-09-23T08:04:15,"[""aot"", ""java"", ""javascript"", ""jvm"", ""webassembly""]"
lakesoul-io/LakeSoul,1,java,3239,https://github.com/lakesoul-io/LakeSoul.git,25,,,2026-07-29T03:04:33.555386+00:00,2021-12-28T08:53:11,"[""arrow"", ""daft"", ""datafusion"", ""flink"", ""gluten"", ""huggingface"", ""lakehouse"", ""postgresql"", ""python"", ""pytorch"", ""ray"", ""rust"", ""spark"", ""sql"", ""streaming"", ""vector-search"", ""vectorized"", ""velox""]"
lets-mica/mica,1,java,2239,https://github.com/lets-mica/mica.git,18,,,2026-07-29T03:04:33.555386+00:00,2019-01-23T03:03:45,"[""java"", ""mica"", ""okhttp3"", ""redis"", ""spring"", ""spring-boot"", ""spring-cloud"", ""swagger""]"
lettuce-io/lettuce-core,1,java,5226,https://github.com/lettuce-io/lettuce-core.git,103,,,2026-07-29T03:04:33.555386+00:00,2014-05-10T01:08:46,"[""asynchronous"", ""aws-elasticache"", ""azure-redis-cache"", ""java"", ""reactive"", ""redis"", ""redis-client"", ""redis-cluster"", ""redis-sentinel""]"
lianjiatech/retrofit-spring-boot-starter,1,java,1913,https://github.com/lianjiatech/retrofit-spring-boot-starter.git,8,,,2026-07-29T03:04:33.555386+00:00,2020-04-04T01:44:57,"[""http"", ""java"", ""okhttp3"", ""retrofit"", ""spring-boot""]"
lilishop/lilishop,1,java,4210,https://github.com/lilishop/lilishop.git,20,,,2026-07-29T03:04:33.555386+00:00,2021-05-14T01:28:51,"[""b2b2c"", ""docker"", ""java"", ""mall"", ""open-source"", ""redis"", ""shop"", ""spring-boot"", ""spring-cloud"", ""uniapp"", ""vue"", ""wechat-mini-program""]"
