repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,matched_config_file,processed_at,created_at,topics
medic/cht-core,1,javascript,0,https://github.com/medic/cht-core.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
meteor/meteor,1,javascript,0,https://github.com/meteor/meteor.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mixpanel/mixpanel-js,1,javascript,0,https://github.com/mixpanel/mixpanel-js.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mochajs/mocha,1,javascript,0,https://github.com/mochajs/mocha.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
moleculerjs/moleculer,1,javascript,0,https://github.com/moleculerjs/moleculer.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mozilla/pdf.js,1,javascript,0,https://github.com/mozilla/pdf.js.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mozilla/rhino,1,javascript,0,https://github.com/mozilla/rhino.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
mulesoft/api-console,1,javascript,0,https://github.com/mulesoft/api-console.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
neomjs/neo,1,javascript,0,https://github.com/neomjs/neo.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
newlifex/newlife.cube,1,javascript,0,https://github.com/newlifex/newlife.cube.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
nextcloud/mail,1,javascript,0,https://github.com/nextcloud/mail.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
nicroto/viktor,1,javascript,0,https://github.com/nicroto/viktor.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
nodemailer/nodemailer,1,javascript,0,https://github.com/nodemailer/nodemailer.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
nodemailer/wildduck,1,javascript,0,https://github.com/nodemailer/wildduck.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
nuknightlab/timelinejs3,1,javascript,0,https://github.com/nuknightlab/timelinejs3.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
orangecoding/fredy,1,javascript,0,https://github.com/orangecoding/fredy.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
patriksimek/vm2,1,javascript,0,https://github.com/patriksimek/vm2.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
pcottle/learngitbranching,1,javascript,0,https://github.com/pcottle/learngitbranching.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
pipedreamhq/pipedream,1,javascript,0,https://github.com/pipedreamhq/pipedream.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
popcorn-official/popcorn-desktop,1,javascript,0,https://github.com/popcorn-official/popcorn-desktop.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
postalsys/imapapi,1,javascript,0,https://github.com/postalsys/imapapi.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
postalsys/imapflow,1,javascript,0,https://github.com/postalsys/imapflow.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
prebid/prebid.js,1,javascript,0,https://github.com/prebid/prebid.js.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
prismarinejs/flying-squid,1,javascript,0,https://github.com/prismarinejs/flying-squid.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
processing/p5.js,1,javascript,0,https://github.com/processing/p5.js.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
protofire/solhint,1,javascript,0,https://github.com/protofire/solhint.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
pwndoc/pwndoc,1,javascript,0,https://github.com/pwndoc/pwndoc.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
pyramation/latex2js,1,javascript,0,https://github.com/pyramation/latex2js.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
