repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,matched_config_file,processed_at,created_at,topics
ezyang/ghstack,1,python,0,https://github.com/ezyang/ghstack.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
feast-dev/feast,1,python,0,https://github.com/feast-dev/feast.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
fgmacedo/python-statemachine,1,python,0,https://github.com/fgmacedo/python-statemachine.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
fizzadar/pyinfra,1,python,0,https://github.com/fizzadar/pyinfra.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
flagsmith/flagsmith,1,python,0,https://github.com/flagsmith/flagsmith.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
freekmurze/dotfiles,1,python,0,https://github.com/freekmurze/dotfiles.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
freelawproject/courtlistener,1,python,0,https://github.com/freelawproject/courtlistener.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
freenas/freenas,1,python,0,https://github.com/freenas/freenas.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
freeopcua/opcua-client-gui,1,python,0,https://github.com/freeopcua/opcua-client-gui.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
frostming/pdm,1,python,0,https://github.com/frostming/pdm.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
galaxyproject/galaxy,1,python,0,https://github.com/galaxyproject/galaxy.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
getsentry/sentry,1,python,0,https://github.com/getsentry/sentry.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
getsentry/sentry-python,1,python,0,https://github.com/getsentry/sentry-python.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
ghostmanager/ghostwriter,1,python,0,https://github.com/ghostmanager/ghostwriter.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
gijzelaerr/python-snap7,1,python,0,https://github.com/gijzelaerr/python-snap7.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
giskard-ai/giskard,1,python,0,https://github.com/giskard-ai/giskard.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
goauthentik/authentik,1,python,0,https://github.com/goauthentik/authentik.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
google/osv,1,python,0,https://github.com/google/osv.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
googlecloudplatform/professional-services,1,python,0,https://github.com/googlecloudplatform/professional-services.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
gradio-app/gradio,1,python,0,https://github.com/gradio-app/gradio.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
graphistry/pygraphistry,1,python,0,https://github.com/graphistry/pygraphistry.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
hail-is/hail,1,python,0,https://github.com/hail-is/hail.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
hay-kot/mealie,1,python,0,https://github.com/hay-kot/mealie.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
home-assistant/supervisor,1,python,0,https://github.com/home-assistant/supervisor.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
hozn/stravalib,1,python,0,https://github.com/hozn/stravalib.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
huggingface/huggingface_hub,1,python,0,https://github.com/huggingface/huggingface_hub.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
huggingface/transformers,1,python,0,https://github.com/huggingface/transformers.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
hypothesisworks/hypothesis,1,python,0,https://github.com/hypothesisworks/hypothesis.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
idank/explainshell,1,python,0,https://github.com/idank/explainshell.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
idom-team/idom,1,python,0,https://github.com/idom-team/idom.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
imageio/imageio,1,python,0,https://github.com/imageio/imageio.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
imerica/dj-rest-auth,1,python,0,https://github.com/imerica/dj-rest-auth.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
intel/neural-compressor,1,python,0,https://github.com/intel/neural-compressor.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
internetarchive/openlibrary,1,python,0,https://github.com/internetarchive/openlibrary.git,0,,,2026-07-13T00:54:34.166822+00:00,,[]
