repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
teradata/kylo,typescript,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,ui/ui-app/src/main/resources/static/js/feed-mgr/services/DomainTypesService.spec.ts,<anonymous>_9,before_each,10,10,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/teradata/kylo/blob/0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c/ui/ui-app/src/main/resources/static/js/feed-mgr/services/DomainTypesService.spec.ts#L10-L10,human_pre2022,human,,"beforeEach(mocks.module(""kylo"", moduleName))",2019-01-21,1.949349760438056,1
teradata/kylo,typescript,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,ui/ui-app/src/main/resources/static/js/feed-mgr/visual-query/services/spark/spark-query-parser.spec.ts,<anonymous>_9,before_each,10,10,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/teradata/kylo/blob/0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c/ui/ui-app/src/main/resources/static/js/feed-mgr/visual-query/services/spark/spark-query-parser.spec.ts#L10-L10,human_pre2022,human,,"beforeEach(mocks.module(""kylo"", ""kylo.feedmgr"", moduleName))",2019-01-21,1.949349760438056,1
anji-plus/captcha,typescript,6b310b29734b383dd15c15a59299765480a1c31e,view/angular/src/app/app.component.spec.ts,<anonymous>_5,before_each,6,15,10,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/anji-plus/captcha/blob/6b310b29734b383dd15c15a59299765480a1c31e/view/angular/src/app/app.component.spec.ts#L6-L15,human_pre2022,human,,"beforeEach(async () => {
    await TestBed.configureTestingModule({
      imports: [
        RouterTestingModule
      ],
      declarations: [
        AppComponent
      ],
    }).compileComponents();
  })",2020-12-31,0.8049281314168378,1
theotherp/nzbhydra2,typescript,257cbac63e9f2b8028e04d06130331ae0ce47d1d,other/githubbot/nzbhydra2-github-issue-reminder/test/index.test.ts,<anonymous>_17,before_each,18,25,7,,0,per_test,1,1,0,1,0,2,0.2857142857142857,0,https://github.com/theotherp/nzbhydra2/blob/257cbac63e9f2b8028e04d06130331ae0ce47d1d/other/githubbot/nzbhydra2-github-issue-reminder/test/index.test.ts#L18-L25,human_pre2022,human,,"beforeEach(() => {
        probot = new Probot({id: 123, cert: 'test'})
        // Load our app into probot
        const app = probot.load(myProbotApp)

        // just return a test token
        app.app = () => 'test'
    })",2020-12-31,3.293634496919918,1
microsoft/botbuilder-samples,typescript,ddab761d5bbe5076e5513de23696a94663c9d188,experimental/generation/generator/packages/cli/test/commands/dialog/generate.test.ts,<anonymous>_25,before_each,26,28,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/microsoft/botbuilder-samples/blob/ddab761d5bbe5076e5513de23696a94663c9d188/experimental/generation/generator/packages/cli/test/commands/dialog/generate.test.ts#L26-L28,human_pre2022,human,,"beforeEach(async () => {
        await fs.remove(output)
    })",2020-12-23,4.257357973990418,1
microsoft/botbuilder-samples,typescript,ddab761d5bbe5076e5513de23696a94663c9d188,experimental/generation/generator/packages/library/test/generate.test.ts,<anonymous>_141,before_each,142,144,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/microsoft/botbuilder-samples/blob/ddab761d5bbe5076e5513de23696a94663c9d188/experimental/generation/generator/packages/library/test/generate.test.ts#L142-L144,human_pre2022,human,,"beforeEach(async () => {
        await fs.remove(output)
    })",2020-12-23,4.257357973990418,1
microsoft/botbuilder-samples,typescript,ddab761d5bbe5076e5513de23696a94663c9d188,experimental/generation/generator/packages/library/test/merge.test.ts,<anonymous>_217,mocha_before,218,229,12,,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/microsoft/botbuilder-samples/blob/ddab761d5bbe5076e5513de23696a94663c9d188/experimental/generation/generator/packages/library/test/merge.test.ts#L218-L229,human_pre2022,human,,"before(async function () {
        try {
            console.log('Deleting output directory')
            await fs.remove(output_dir)
            console.log('Generating original files')
            await gen.generate(originalSchema, 'sandwichMerge', originalDir, undefined, locales, undefined, false, undefined, undefined, errorOnly)
            console.log('Generating modified files')
            await gen.generate(modifiedSchema, 'sandwichMerge', modifiedDir, undefined, locales, undefined, undefined, false, undefined, errorOnly)
        } catch (e) {
            assert.fail(e.message)
        }
    })",2020-12-23,4.257357973990418,1
microsoft/botbuilder-samples,typescript,ddab761d5bbe5076e5513de23696a94663c9d188,experimental/generation/generator/packages/library/test/merge.test.ts,<anonymous>_230,before_each,231,239,9,,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/microsoft/botbuilder-samples/blob/ddab761d5bbe5076e5513de23696a94663c9d188/experimental/generation/generator/packages/library/test/merge.test.ts#L231-L239,human_pre2022,human,,"beforeEach(async function () {
        try {
            console.log('\n\nCopying original generated to merged')
            await fs.remove(mergedDir)
            await fs.copy(originalDir, mergedDir)
        } catch (e) {
            assert.fail(e.message)
        }
    })",2020-12-23,4.257357973990418,1
microsoft/botbuilder-samples,typescript,ddab761d5bbe5076e5513de23696a94663c9d188,experimental/generation/generator/packages/library/test/swagger.test.ts,<anonymous>_28,mocha_before,29,31,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/microsoft/botbuilder-samples/blob/ddab761d5bbe5076e5513de23696a94663c9d188/experimental/generation/generator/packages/library/test/swagger.test.ts#L29-L31,human_pre2022,human,,"before(async () => {
        await fs.remove(output)        
    })",2020-12-23,4.257357973990418,1
alitajs/alita,typescript,101ea3613596d1e70ec10dda0b3d0e0c820a6f4e,packages/hd/src/index.test.ts,<anonymous>_7,after_each,8,8,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alitajs/alita/blob/101ea3613596d1e70ec10dda0b3d0e0c820a6f4e/packages/hd/src/index.test.ts#L8-L8,human_pre2022,human,,afterEach(cleanup),2020-12-22,1.727583846680356,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/index.test.ts,<anonymous>_11,after_all,12,17,6,,0,per_class,1,1,0,0,0,1,0.16666666666666666,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/index.test.ts#L12-L17,human_pre2022,human,,"afterAll(() => {
    // clear all node_modules
    ['', 'basic', 'algolia', 'demos', 'assets', 'local-theme', 'integrate'].forEach(dir => {
      rimraf.sync(path.join(fixtures, dir, 'node_modules'));
    });
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/loader/index.test.ts,<anonymous>_8,before_all,9,19,11,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/loader/index.test.ts#L9-L19,human_pre2022,human,,"beforeAll(() => {
    ctx.umi = Object.assign({}, ctx.umi, {
      cwd: __dirname,
      paths: { cwd: process.cwd(), absNodeModulesPath: '' },
      ApplyPluginsType: {},
      applyPlugins: ({ initialValue }) => initialValue,
    });
    ctx.opts = Object.assign({}, ctx.opts, {
      resolve: { previewLangs: ['jsx', 'tsx'] },
    });
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/routes/test/examples.test.ts,<anonymous>_10,before_all,11,21,11,,0,per_class,1,1,4,0,0,0,0.0,1,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/routes/test/examples.test.ts#L11-L21,human_pre2022,human,,"beforeAll(() => {
    init(
      {
        cwd,
        paths: { cwd, absNodeModulesPath: cwd },
        ApplyPluginsType: {},
        applyPlugins: (() => ({ layoutPaths: { _: '' }, builtins: [{ identifier: 'Example', modulePath: '' }], fallbacks: [] })) as any,
      } as IApi,
      {} as IDumiOpts,
    );
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/routes/test/examples.test.ts,<anonymous>_22,after_all,23,25,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/routes/test/examples.test.ts#L23-L25,human_pre2022,human,,"afterAll(() => {
    init({} as IApi, {} as IDumiOpts);
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/theme/components/AnchorLink.test.tsx,<anonymous>_12,before_all,13,28,14,,0,per_class,1,1,2,0,0,2,0.14285714285714285,1,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/theme/components/AnchorLink.test.tsx#L13-L28,human_pre2022,human,,"beforeAll(async () => {
    render(
      <Router history={createMemoryHistory({ initialEntries: ['/'], initialIndex: 0 })}>
        <AnchorLink to=""#anchor"" id=""anchor"">
          Anchor
        </AnchorLink>
      </Router>,
    );

    // FIXME: RAF not working
    stub = window.requestAnimationFrame;
    window.requestAnimationFrame = setTimeout;

    // find anchor element
    anchor = await screen.findByText('Anchor');
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/theme/components/AnchorLink.test.tsx,<anonymous>_29,after_all,30,33,4,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/theme/components/AnchorLink.test.tsx#L30-L33,human_pre2022,human,,"afterAll(() => {
    window.requestAnimationFrame = stub;
    window.scrollTo = scrollTo;
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/theme/hooks/useCopy.test.ts,<anonymous>_6,before_all,7,11,5,,0,per_class,1,1,0,0,0,1,0.2,1,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/theme/hooks/useCopy.test.ts#L7-L11,human_pre2022,human,,"beforeAll(() => {
    oGetSelection = document.getSelection;
    // mock get selection method
    document.getSelection = (() => ({})) as any;
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/theme/hooks/useCopy.test.ts,<anonymous>_12,after_all,13,15,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/theme/hooks/useCopy.test.ts#L13-L15,human_pre2022,human,,"afterAll(() => {
    document.getSelection = oGetSelection;
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/theme/hooks/useDemoUrl.test.ts,<anonymous>_11,before_each,12,14,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/theme/hooks/useDemoUrl.test.ts#L12-L14,human_pre2022,human,,"beforeEach(() => {
    window.location.href = `http://localhost/`;
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/transformer/test/demo-deps.test.ts,<anonymous>_8,before_all,9,11,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/transformer/test/demo-deps.test.ts#L9-L11,human_pre2022,human,,"beforeAll(() => {
    ctx.umi = Object.assign({}, ctx.umi, { paths: { cwd: process.cwd() } });
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/transformer/test/remark-api.test.ts,<anonymous>_9,before_all,10,16,6,,0,per_class,1,1,0,1,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/transformer/test/remark-api.test.ts#L10-L16,human_pre2022,human,,"beforeAll(() => {
    const service = new Service({
      cwd: path.dirname(fixtures),
    });

    init(service as any, {});
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/transformer/test/remark-demo.test.ts,<anonymous>_14,before_all,15,23,8,,0,per_class,1,1,0,1,0,1,0.125,1,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/transformer/test/remark-demo.test.ts#L15-L23,human_pre2022,human,,"beforeAll(async () => {
    const service = new Service({
      // for test debug demo
      env: 'production',
      cwd: path.dirname(FILE_PATH),
    });

    init(service as any, { resolve: { previewLangs: ['jsx', 'tsx'] } } as IDumiOpts);
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/transformer/test/remark-demo.test.ts,<anonymous>_24,after_all,25,27,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/transformer/test/remark-demo.test.ts#L25-L27,human_pre2022,human,,"afterAll(() => {
    init(null, null);
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/transformer/test/remark-embed.test.ts,<anonymous>_9,before_all,10,14,5,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/transformer/test/remark-embed.test.ts#L10-L14,human_pre2022,human,,"beforeAll(() => {
    ctx.umi = Object.assign({}, ctx.umi, {
      paths: { cwd: path.basename(FILE_PATH) },
    });
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/utils/moduleResolver.test.ts,<anonymous>_11,before_all,12,14,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/utils/moduleResolver.test.ts#L12-L14,human_pre2022,human,,"beforeAll(() => {
    ctx.umi = Object.assign({}, ctx.umi, { paths: { cwd: process.cwd() } });
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/preset-dumi/src/utils/watcher.test.ts,<anonymous>_13,before_all,14,16,3,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/preset-dumi/src/utils/watcher.test.ts#L14-L16,human_pre2022,human,,"beforeAll(() => {
    process.env.TEST_WATCHER = 'true';
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/theme-mobile/src/__test__/index.test.tsx,<anonymous>_91,before_all,92,106,15,,0,per_class,2,1,0,0,0,3,0.2,1,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/theme-mobile/src/__test__/index.test.tsx#L92-L106,human_pre2022,human,,"beforeAll(() => {
    Object.defineProperties(window.HTMLElement.prototype, {
      // mock offsetTop because jest not implement it
      // refer: https://github.com/jsdom/jsdom/issues/135
      offsetTop: {
        get() {
          return document.querySelector('.__dumi-default-mobile-previewer') === this ? 130 : 200;
        },
      },
      // mock second demo height
      offsetHeight: {
        get: () => 300,
      },
    });
  })",2020-12-31,1.1909650924024642,1
umijs/dumi,typescript,0d8b2d3b75fabcc5ab2cff39853b347967653fdf,packages/theme-mobile/src/__test__/index.test.tsx,<anonymous>_107,after_all,108,113,6,,0,per_class,1,1,0,0,0,0,0.0,0,https://github.com/umijs/dumi/blob/0d8b2d3b75fabcc5ab2cff39853b347967653fdf/packages/theme-mobile/src/__test__/index.test.tsx#L108-L113,human_pre2022,human,,"afterAll(() => {
    Object.defineProperties(window.HTMLElement.prototype, {
      offsetTop: originalOffsetTop,
      offsetHeight: originalOffsetHeight,
    });
  })",2020-12-31,1.1909650924024642,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,app-shell/src/experimental/shell-parser/node-matcher/css-node-matcher.spec.ts,<anonymous>_10,before_each,11,21,11,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/app-shell/src/experimental/shell-parser/node-matcher/css-node-matcher.spec.ts#L11-L21,human_pre2022,human,,"beforeEach(() => {
    node = {
      attrs: [
        { name: 'foo', value: 'bar' },
        { name: 'class', value: 'dialog modal--drop' },
        { name: 'id', value: 'dialog-id' }
      ],
      nodeName: 'div',
      parentNode: null
    };
  })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,app-shell/src/experimental/shell-parser/node-visitor/resource-inline/inline-style-resource-inline-visitor.spec.ts,<anonymous>_29,before_each,30,89,60,,0,per_test,1,1,0,3,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/app-shell/src/experimental/shell-parser/node-visitor/resource-inline/inline-style-resource-inline-visitor.spec.ts#L30-L89,human_pre2022,human,,"beforeEach(() => {
    scope = new MockWorkerScope();
    jpgInlineVisitor = new InlineStyleResourceInlineVisitor(scope, ['jpg']);
    pngJpgInlineVisitor = new InlineStyleResourceInlineVisitor(scope, ['png', 'jpg']);
    simpleNode = {
      attrs: [{
        name: 'style',
        value: 'color: #fff; background-image: url(bar.jpg);'
      }],
      nodeName: 'div',
    };
    multiStyles = {
      attrs: [{
        name: 'style',
        value: 'color: #fff; background-image: url(bar.jpg);'
      }, {
        name: 'style',
        value: 'color: #fff; background-image: url(baz.jpg);'
      }],
      nodeName: 'div',
    };
    nestedAst = {
      nodeName: 'body',
      attrs: null,
      childNodes: [
        {
          nodeName: 'div',
          attrs: null,
          childNodes: [
            {
              nodeName: 'p',
              attrs: null,
              childNodes: [
                {
                  nodeName: 'span',
                  attrs: [{
                    name: 'style',
                    value: 'color: #fff; background-image: url(bar.jpg);'
                  }],
                }
              ]
            }
          ]
        },
        {
          nodeName: 'section',
          attrs: null,
          childNodes: [
            {
              nodeName: 'span',
              attrs: [{
                name: 'style',
                value: 'font-size: 42px; background-image: url(bar.png);'
              }]
            }
          ]
        }
      ]
    };
  })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,app-shell/src/experimental/shell-parser/node-visitor/resource-inline/stylesheet-resource-inline-visitor.spec.ts,<anonymous>_29,before_each,30,118,87,,0,per_test,1,1,0,3,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/app-shell/src/experimental/shell-parser/node-visitor/resource-inline/stylesheet-resource-inline-visitor.spec.ts#L30-L118,human_pre2022,human,,"beforeEach(() => {
    scope = new MockWorkerScope();
    jpgInlineVisitor = new StylesheetResourceInlineVisitor(scope, ['jpg']);
    pngJpgInlineVisitor = new StylesheetResourceInlineVisitor(scope, ['png', 'jpg']);
    simpleNode = {
      attrs: null,
      nodeName: 'style',
      childNodes: [
        {
          nodeName: '#text',
          attrs: null,
          value: `
            .bar {
              background-image: url(bar.jpg);
            }
          `
        }
      ]
    };

    astRoot = {
      attrs: null,
      nodeName: 'style',
      childNodes: [
        {
          nodeName: '#text',
          attrs: null,
          value: `
            .bar {
              background-image: url('bar.jpg');
              background-color: #ccc;
            }
            .baz {
              background-image: url(bar.jpg);
            }
            .baz {
              background-image: url(""foo.png"");
            }
          `
        }
      ]
    };

    nestedAst = {
      nodeName: 'body',
      attrs: null,
      childNodes: [
        {
          nodeName: 'div',
          attrs: null,
          childNodes: [
            {
              nodeName: 'style',
              attrs: null,
              childNodes: [
                {
                  nodeName: '#text',
                  attrs: null,
                  value: `
                    bar {
                      background-image: url('bar.jpg');
                    }
                  `
                }
              ]
            }
          ]
        },
        {
          nodeName: 'style',
          attrs: null,
          childNodes: [
            {
              nodeName: '#text',
              attrs: null,
              value: `
                baz {
                  background-image: url(bar.jpg);
                }
                foo {
                  background-image: url('bar.svg');
                }
              `
            }
          ]
        }
      ]
    };
  })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,app-shell/src/experimental/shell-parser/node-visitor/template-strip-visitor.spec.ts,<anonymous>_13,before_each,14,41,28,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/app-shell/src/experimental/shell-parser/node-visitor/template-strip-visitor.spec.ts#L14-L41,human_pre2022,human,,"beforeEach(() => {
    astRoot = {
      nodeName: 'div',
      attrs: [],
      childNodes: []
    };
    const div1: ASTNode = { nodeName: 'div', attrs: [{ name: 'class', value: 'foo' }] };
    const section: ASTNode = {
      nodeName: 'section',
      attrs: [],
      parentNode: astRoot,
      childNodes: [
        div1
      ]
    };
    div1.parentNode = section;
    const span1: ASTNode = { nodeName: 'span', childNodes: [], attrs: [], parentNode: astRoot };
    const div2: ASTNode = {
      nodeName: 'div',
      parentNode: span1,
      attrs: [{ name: 'class', value: 'foo' }]
    };
    span1.childNodes.push(div2);
    const span2: ASTNode = { nodeName: 'span', attrs: [], parentNode: astRoot }
    astRoot.childNodes.push(section);
    astRoot.childNodes.push(span1);
    astRoot.childNodes.push(span2);
  })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,app-shell/src/experimental/shell-parser/template-parser/parse5/drop-named-entities-patch.spec.ts,<anonymous>_10,before_each,11,13,3,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/app-shell/src/experimental/shell-parser/template-parser/parse5/drop-named-entities-patch.spec.ts#L11-L13,human_pre2022,human,,"beforeEach(() => {
    parser = new Parse5TemplateParser();
  })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,app-shell/src/experimental/shell-parser/template-parser/parse5/tokenizer-case-sensitivity-patch.spec.ts,<anonymous>_11,before_each,12,14,3,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/app-shell/src/experimental/shell-parser/template-parser/parse5/tokenizer-case-sensitivity-patch.spec.ts#L12-L14,human_pre2022,human,,"beforeEach(() => {
    lexer = new Tokenizer();
  })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,service-worker/worker/src/plugins/dynamic/group.spec.ts,<anonymous>_86,before_each,87,108,22,,0,per_test,1,1,0,1,1,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/service-worker/worker/src/plugins/dynamic/group.spec.ts#L87-L108,human_pre2022,human,,"beforeEach(done => {
          clock.reset();
          caches.caches = {};
          const cache = new NgSwCacheImpl(caches, adapter);
          DynamicGroup
            .open({
              name: 'test',
              urls: {
                ""/api"": {
                  match: ""prefix"",
                },
              },
              cache: {
                optimizeFor: ""performance"",
                strategy: ""lru"",
                maxAgeMs: 10000,
                maxEntries: 2,
              } as PerformanceCacheConfig,
            }, adapter, cache, clock, STRATEGIES)
            .then(g => group = g)
            .then(() => done());
        })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,service-worker/worker/src/plugins/dynamic/group.spec.ts,<anonymous>_175,before_each,176,197,22,,0,per_test,1,1,0,1,1,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/service-worker/worker/src/plugins/dynamic/group.spec.ts#L176-L197,human_pre2022,human,,"beforeEach(done => {
          clock.reset();
          caches.caches = {};
          const cache = new NgSwCacheImpl(caches, adapter);
          DynamicGroup
            .open({
              name: 'test',
              urls: {
                ""/api"": {
                  match: ""prefix"",
                },
              },
              cache: {
                optimizeFor: ""performance"",
                strategy: ""lfu"",
                maxAgeMs: 10000,
                maxEntries: 2,
              } as PerformanceCacheConfig,
            }, adapter, cache, clock, STRATEGIES)
            .then(g => group = g)
            .then(() => done());
        })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,service-worker/worker/src/plugins/dynamic/group.spec.ts,<anonymous>_212,before_each,213,234,22,,0,per_test,1,1,0,1,1,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/service-worker/worker/src/plugins/dynamic/group.spec.ts#L213-L234,human_pre2022,human,,"beforeEach(done => {
          clock.reset();
          caches.caches = {};
          const cache = new NgSwCacheImpl(caches, adapter);
          DynamicGroup
            .open({
              name: 'test',
              urls: {
                ""/api"": {
                  match: ""prefix"",
                },
              },
              cache: {
                optimizeFor: ""performance"",
                strategy: ""fifo"",
                maxAgeMs: 10000,
                maxEntries: 2,
              } as PerformanceCacheConfig,
            }, adapter, cache, clock, STRATEGIES)
            .then(g => group = g)
            .then(() => done());
        })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,service-worker/worker/src/plugins/dynamic/group.spec.ts,<anonymous>_256,before_each,257,279,23,,0,per_test,1,1,0,1,1,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/service-worker/worker/src/plugins/dynamic/group.spec.ts#L257-L279,human_pre2022,human,,"beforeEach(done => {
          clock.reset();
          caches.caches = {};
          const cache = new NgSwCacheImpl(caches, adapter);
          DynamicGroup
            .open({
              name: 'test',
              urls: {
                ""/api"": {
                  match: ""prefix"",
                },
              },
              cache: {
                optimizeFor: ""freshness"",
                strategy: ""fifo"",
                maxAgeMs: 10000,
                maxEntries: 2,
                networkTimeoutMs: 200,
              } as FreshnessCacheConfig,
            }, adapter, cache, clock, STRATEGIES)
            .then(g => group = g)
            .then(() => done());
        })",2017-06-15,1.3880903490759753,1
angular/mobile-toolkit,typescript,6f930b8a3550aff34e172bb29867c9155cdb0220,service-worker/worker/src/plugins/dynamic/linked.spec.ts,<anonymous>_41,before_each,42,44,3,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/angular/mobile-toolkit/blob/6f930b8a3550aff34e172bb29867c9155cdb0220/service-worker/worker/src/plugins/dynamic/linked.spec.ts#L42-L44,human_pre2022,human,,"beforeEach(() => {
    list = new SortedLinkedList(compareNumbers);
  })",2017-06-15,1.3880903490759753,1
